"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Nice For What","Drake","39556156","1cTZMwcBJT0Ka3UJPXOeeN",0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,"audio_features","spotify:track:1cTZMwcBJT0Ka3UJPXOeeN","https://api.spotify.com/v1/tracks/1cTZMwcBJT0Ka3UJPXOeeN","https://api.spotify.com/v1/audio-analysis/1cTZMwcBJT0Ka3UJPXOeeN",210926,4
"2","no tears left to cry","Ariana Grande","38925971","5SxkdsY1ufZzoq9iXceLw9",0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,"audio_features","spotify:track:5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/tracks/5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/audio-analysis/5SxkdsY1ufZzoq9iXceLw9",205947,4
"3","God's Plan","Drake","33360627","2XW4DbS6NddZxRPm5rMCeY",0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176,"audio_features","spotify:track:2XW4DbS6NddZxRPm5rMCeY","https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY","https://api.spotify.com/v1/audio-analysis/2XW4DbS6NddZxRPm5rMCeY",198960,4
"4","One Kiss (with Dua Lipa)","Calvin Harris","30380257","7ef4DlsgrMEH11cDZd32M6",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,"audio_features","spotify:track:7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6",214847,4
"5","Psycho (feat. Ty Dolla $ign)","Post Malone","26119695","7wrDRQgHlvDnimrRHfQZxt",0.748,0.546,8,-8.134,1,0.106,0.59,0,0.112,0.413,140.005,"audio_features","spotify:track:7wrDRQgHlvDnimrRHfQZxt","https://api.spotify.com/v1/tracks/7wrDRQgHlvDnimrRHfQZxt","https://api.spotify.com/v1/audio-analysis/7wrDRQgHlvDnimrRHfQZxt",220880,4
"6","KOD","J. Cole","25826342","7yotKA30dwTKNEGomV9ZsI",0.831,0.782,0,-6.274,1,0.15,0.21,0,0.113,0.199,141.869,"audio_features","spotify:track:7yotKA30dwTKNEGomV9ZsI","https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI","https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI",191437,4
"7","FRIENDS","Marshmello","24661589","08bNPGLD8AhKpnnERrAc6G",0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,"audio_features","spotify:track:08bNPGLD8AhKpnnERrAc6G","https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G","https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G",202621,4
"8","X","Nicky Jam","24526297","39N9RPD9MRb5WmoLzNzPeA",0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,"audio_features","spotify:track:39N9RPD9MRb5WmoLzNzPeA","https://api.spotify.com/v1/tracks/39N9RPD9MRb5WmoLzNzPeA","https://api.spotify.com/v1/audio-analysis/39N9RPD9MRb5WmoLzNzPeA",173628,4
"9","Call Out My Name","The Weeknd","24188094","1gm616Plq4ScqNi7TVkZ5N",0.489,0.598,1,-4.929,1,0.036,0.218,0,0.35,0.172,134.045,"audio_features","spotify:track:1gm616Plq4ScqNi7TVkZ5N","https://api.spotify.com/v1/tracks/1gm616Plq4ScqNi7TVkZ5N","https://api.spotify.com/v1/audio-analysis/1gm616Plq4ScqNi7TVkZ5N",228373,3
"10","I Like It","Cardi B","23903132","58q2HKrzhC3ozto2nDdN4z",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,"audio_features","spotify:track:58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z",253390,4
"11","Freaky Friday (feat. Chris Brown)","Lil Dicky","22483002","10Igtw8bSDyyFs7KIsKngZ",0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,"audio_features","spotify:track:10Igtw8bSDyyFs7KIsKngZ","https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ","https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ",216632,4
"12","ATM","J. Cole","20927783","2UciqgwVDwro0fev3MFbxJ",0.719,0.497,8,-7.661,1,0.681,0.115,0,0.0898,0.345,81.651,"audio_features","spotify:track:2UciqgwVDwro0fev3MFbxJ","https://api.spotify.com/v1/tracks/2UciqgwVDwro0fev3MFbxJ","https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ",216727,4
"13","Wake Me Up - Radio Edit","Avicii","20549219","6g1NlCpW7fgqDnWbCCDrHl",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"audio_features","spotify:track:6g1NlCpW7fgqDnWbCCDrHl","https://api.spotify.com/v1/tracks/6g1NlCpW7fgqDnWbCCDrHl","https://api.spotify.com/v1/audio-analysis/6g1NlCpW7fgqDnWbCCDrHl",247427,4
