"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Look What You Made Me Do","Taylor Swift","3486704","6uFsE1JgZ20EXyU0JQZbUR",0.773,0.68,9,-6.378,0,0.141,0.213,1.57e-05,0.122,0.497,128.062,"audio_features","spotify:track:6uFsE1JgZ20EXyU0JQZbUR","https://api.spotify.com/v1/tracks/6uFsE1JgZ20EXyU0JQZbUR","https://api.spotify.com/v1/audio-analysis/6uFsE1JgZ20EXyU0JQZbUR",211859,4
"2","New Rules","Dua Lipa","3310473","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
"3","Unforgettable","French Montana","2489592","3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"audio_features","spotify:track:3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe",233902,4
"4","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2396213","5bcTCxgc7xVfSaMV3RuVke",0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,"audio_features","spotify:track:5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke",223413,4
"5","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","2245379","1OAh8uOEOvTDqkKFsKksCi",0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.98,"audio_features","spotify:track:1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi",204173,4
"6","Friends (with BloodPop®)","Justin Bieber","2204183","7nZmah2llfvLDiUjm0kiyz",0.744,0.739,8,-5.35,1,0.0387,0.00459,0,0.306,0.649,104.99,"audio_features","spotify:track:7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/tracks/7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/audio-analysis/7nZmah2llfvLDiUjm0kiyz",189467,4
"7","Mi Gente","J Balvin","2150664","2rb5MvYT7ZIxbKW5hfcHx8",0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,"audio_features","spotify:track:2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/tracks/2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8",189440,4
"8","Despacito - Remix","Luis Fonsi","2107228","5CtI0qwDJkDQGwXD1H1cLb",0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,"audio_features","spotify:track:5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb",228827,4
"9","Came Here for Love","Sigala","1763113","3kGfazcbVvVkuZunzlLgTD",0.708,0.868,6,-3.287,1,0.0431,0.0313,0,0.122,0.72,124.994,"audio_features","spotify:track:3kGfazcbVvVkuZunzlLgTD","https://api.spotify.com/v1/tracks/3kGfazcbVvVkuZunzlLgTD","https://api.spotify.com/v1/audio-analysis/3kGfazcbVvVkuZunzlLgTD",202999,4
"10","Sorry Not Sorry","Demi Lovato","1748939","25C5CowdsfXld2jJanbiex",0.701,0.638,11,-6.889,0,0.238,0.0252,0,0.256,0.868,144.084,"audio_features","spotify:track:25C5CowdsfXld2jJanbiex","https://api.spotify.com/v1/tracks/25C5CowdsfXld2jJanbiex","https://api.spotify.com/v1/audio-analysis/25C5CowdsfXld2jJanbiex",203760,4
"11","Mama","Jonas Blue","1715020","0NiXXAI876aGImAd6rTj8w",0.739,0.792,11,-4.256,0,0.0418,0.091,0,0.0516,0.547,104.016,"audio_features","spotify:track:0NiXXAI876aGImAd6rTj8w","https://api.spotify.com/v1/tracks/0NiXXAI876aGImAd6rTj8w","https://api.spotify.com/v1/audio-analysis/0NiXXAI876aGImAd6rTj8w",181615,4
"12","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","1678062","7F9vK8hNFMml4GtHsaXui6",0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,"audio_features","spotify:track:7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6","https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6",190428,4
"13","Sun Comes Up (feat. James Arthur)","Rudimental","1677305","6SUocL0caib4mLHe8ZrZzi",0.619,0.858,10,-5.28,1,0.0929,0.00791,0,0.173,0.23,106.017,"audio_features","spotify:track:6SUocL0caib4mLHe8ZrZzi","https://api.spotify.com/v1/tracks/6SUocL0caib4mLHe8ZrZzi","https://api.spotify.com/v1/audio-analysis/6SUocL0caib4mLHe8ZrZzi",232627,4
"14","Your Song","Rita Ora","1546393","4c2W3VKsOFoIg2SFaO6DY5",0.855,0.624,1,-4.093,1,0.0488,0.158,0,0.0513,0.962,117.959,"audio_features","spotify:track:4c2W3VKsOFoIg2SFaO6DY5","https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5","https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5",180757,4
"15","Havana","Camila Cabello","1515837","0ofbQMrRDsUaVKq2mGLEAb",0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,"audio_features","spotify:track:0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb",216897,4
"16","Strip That Down","Liam Payne","1449513","6EpRaXYhGOB3fj4V2uDkMJ",0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028,"audio_features","spotify:track:6EpRaXYhGOB3fj4V2uDkMJ","https://api.spotify.com/v1/tracks/6EpRaXYhGOB3fj4V2uDkMJ","https://api.spotify.com/v1/audio-analysis/6EpRaXYhGOB3fj4V2uDkMJ",204502,4
"17","Instruction (feat. Demi Lovato & Stefflon Don)","Jax Jones","1428767","0XfOi87h82i09rQjWYG0Bm",0.767,0.934,4,-3.057,0,0.195,0.104,0,0.0835,0.895,121.069,"audio_features","spotify:track:0XfOi87h82i09rQjWYG0Bm","https://api.spotify.com/v1/tracks/0XfOi87h82i09rQjWYG0Bm","https://api.spotify.com/v1/audio-analysis/0XfOi87h82i09rQjWYG0Bm",165467,4
"18","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1377513","1NDxZ7cFAo481dtYWdrUnR",0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,"audio_features","spotify:track:1NDxZ7cFAo481dtYWdrUnR","https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR","https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR",193613,4
"19","2U (feat. Justin Bieber)","David Guetta","1340317","3A7qX2QjDlPnazUsRk5y0M",0.548,0.65,8,-5.827,0,0.0591,0.219,0,0.225,0.557,144.937,"audio_features","spotify:track:3A7qX2QjDlPnazUsRk5y0M","https://api.spotify.com/v1/tracks/3A7qX2QjDlPnazUsRk5y0M","https://api.spotify.com/v1/audio-analysis/3A7qX2QjDlPnazUsRk5y0M",194897,4
"20","More Than Friends (feat. Kelli-Leigh)","James Hype","1317153","6YzvFfzQNxAUZWYjDOHo6H",0.81,0.885,5,-4.583,0,0.108,0.101,0,0.268,0.447,122.985,"audio_features","spotify:track:6YzvFfzQNxAUZWYjDOHo6H","https://api.spotify.com/v1/tracks/6YzvFfzQNxAUZWYjDOHo6H","https://api.spotify.com/v1/audio-analysis/6YzvFfzQNxAUZWYjDOHo6H",140698,4
