"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Look What You Made Me Do","Taylor Swift","44480002","6uFsE1JgZ20EXyU0JQZbUR",0.773,0.68,9,-6.378,0,0.141,0.213,1.57e-05,0.122,0.497,128.062,"audio_features","spotify:track:6uFsE1JgZ20EXyU0JQZbUR","https://api.spotify.com/v1/tracks/6uFsE1JgZ20EXyU0JQZbUR","https://api.spotify.com/v1/audio-analysis/6uFsE1JgZ20EXyU0JQZbUR",211859,4
"2","Mi Gente","J Balvin","31601477","2rb5MvYT7ZIxbKW5hfcHx8",0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,"audio_features","spotify:track:2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/tracks/2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8",189440,4
"3","Friends (with BloodPop®)","Justin Bieber","24755990","7nZmah2llfvLDiUjm0kiyz",0.744,0.739,8,-5.35,1,0.0387,0.00459,0,0.306,0.649,104.99,"audio_features","spotify:track:7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/tracks/7nZmah2llfvLDiUjm0kiyz","https://api.spotify.com/v1/audio-analysis/7nZmah2llfvLDiUjm0kiyz",189467,4
"4","New Rules","Dua Lipa","23833281","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
"5","Unforgettable","French Montana","22480426","3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"audio_features","spotify:track:3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe",233902,4
"6","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","22221191","5bcTCxgc7xVfSaMV3RuVke",0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,"audio_features","spotify:track:5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke",223413,4
"7","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","21402984","1OAh8uOEOvTDqkKFsKksCi",0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.98,"audio_features","spotify:track:1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi",204173,4
"8","Despacito - Remix","Luis Fonsi","20256922","5CtI0qwDJkDQGwXD1H1cLb",0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,"audio_features","spotify:track:5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb",228827,4
"9","Sorry Not Sorry","Demi Lovato","19294970","25C5CowdsfXld2jJanbiex",0.701,0.638,11,-6.889,0,0.238,0.0252,0,0.256,0.868,144.084,"audio_features","spotify:track:25C5CowdsfXld2jJanbiex","https://api.spotify.com/v1/tracks/25C5CowdsfXld2jJanbiex","https://api.spotify.com/v1/audio-analysis/25C5CowdsfXld2jJanbiex",203760,4
"10","XO TOUR Llif3","Lil Uzi Vert","18201699","7GX5flRQZVHRAGd6B4TmDO",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,"audio_features","spotify:track:7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO",182707,4
"11","Attention","Charlie Puth","18127934","4iLqG9SeJSnt0cSPICSjxv",0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,"audio_features","spotify:track:4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv",211475,4
"12","Shape of You","Ed Sheeran","17960613","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"13","Havana","Camila Cabello","17395453","0ofbQMrRDsUaVKq2mGLEAb",0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,"audio_features","spotify:track:0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb",216897,4
