"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","小さな恋のうた","MONGOL800","128449","7swIKcU4tFRk4iFJpi12Fg",0.403,0.87,11,-1.871,1,0.0474,0.00465,0,0.139,0.549,115.398,"audio_features","spotify:track:7swIKcU4tFRk4iFJpi12Fg","https://api.spotify.com/v1/tracks/7swIKcU4tFRk4iFJpi12Fg","https://api.spotify.com/v1/audio-analysis/7swIKcU4tFRk4iFJpi12Fg",222520,4
"12","ワタリドリ","[Alexandros]","127686","0ve9Tpz8Yw0I4eXhWsy21o",0.508,0.964,9,-4.077,1,0.0831,0.00141,0,0.197,0.609,134.982,"audio_features","spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","https://api.spotify.com/v1/tracks/0ve9Tpz8Yw0I4eXhWsy21o","https://api.spotify.com/v1/audio-analysis/0ve9Tpz8Yw0I4eXhWsy21o",248707,4
"13","恋音と雨空","AAA","119816","46gSY0U7ZZCmd7EuJuo15N",0.625,0.86,1,-4.456,1,0.0314,0.0512,0,0.408,0.533,129.064,"audio_features","spotify:track:46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/tracks/46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/audio-analysis/46gSY0U7ZZCmd7EuJuo15N",316187,4
"14","Change","ONE OK ROCK","117704","6KBj27Bko8gh71gpx0PzIG",0.357,0.75,8,-4.971,1,0.0533,0.00245,0,0.372,0.326,89.632,"audio_features","spotify:track:6KBj27Bko8gh71gpx0PzIG","https://api.spotify.com/v1/tracks/6KBj27Bko8gh71gpx0PzIG","https://api.spotify.com/v1/audio-analysis/6KBj27Bko8gh71gpx0PzIG",174628,4
"15","Wherever you are","ONE OK ROCK","115374","0YAMQSmHk6BSUGTYpaoqTJ",0.379,0.69,4,-4.79,1,0.0549,0.0286,0,0.335,0.288,173.716,"audio_features","spotify:track:0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/tracks/0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/audio-analysis/0YAMQSmHk6BSUGTYpaoqTJ",295600,4
"16","2002","Anne-Marie","113292","2BgEsaKNfHUdlh97KmvFyo",0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,"audio_features","spotify:track:2BgEsaKNfHUdlh97KmvFyo","https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo","https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo",186987,4
"17","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","113091","15kQGEy89K8deJcZVFEn0N",0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,"audio_features","spotify:track:15kQGEy89K8deJcZVFEn0N","https://api.spotify.com/v1/tracks/15kQGEy89K8deJcZVFEn0N","https://api.spotify.com/v1/audio-analysis/15kQGEy89K8deJcZVFEn0N",197947,4
"18","Tomorrow never knows","Mr.Children","110697","42JrgapwGBuPHG9YKjR6dj",0.638,0.484,0,-10.265,1,0.0245,0.173,0,0.122,0.405,109.033,"audio_features","spotify:track:42JrgapwGBuPHG9YKjR6dj","https://api.spotify.com/v1/tracks/42JrgapwGBuPHG9YKjR6dj","https://api.spotify.com/v1/audio-analysis/42JrgapwGBuPHG9YKjR6dj",308293,4
"19","Rise","Jonas Blue","108768","3u1S1OmAUhx5DRlLrXqyp3",0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,"audio_features","spotify:track:3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3",194408,4
"20","Stand By You","Official HIGE DANdism","108537","0XvOvUbvflmXxU8yqnF8Cp",0.593,0.849,1,-4.833,1,0.0439,0.00423,0,0.229,0.541,154.074,"audio_features","spotify:track:0XvOvUbvflmXxU8yqnF8Cp","https://api.spotify.com/v1/tracks/0XvOvUbvflmXxU8yqnF8Cp","https://api.spotify.com/v1/audio-analysis/0XvOvUbvflmXxU8yqnF8Cp",256344,4
"21","獣ゆく細道","Sheena Ringo","107311","3UJIq4L2TI6vdKyW0ed0e4",0.423,0.799,4,-4.227,0,0.0447,0.0134,4.06e-06,0.147,0.556,124.626,"audio_features","spotify:track:3UJIq4L2TI6vdKyW0ed0e4","https://api.spotify.com/v1/tracks/3UJIq4L2TI6vdKyW0ed0e4","https://api.spotify.com/v1/audio-analysis/3UJIq4L2TI6vdKyW0ed0e4",224053,4
"22","愛を伝えたいだとか","Aimyon","106378","0N8Xztr4pBHJ7V0moJWhbO",0.673,0.85,2,-5.021,1,0.0337,0.0345,1.14e-05,0.0943,0.793,100.008,"audio_features","spotify:track:0N8Xztr4pBHJ7V0moJWhbO","https://api.spotify.com/v1/tracks/0N8Xztr4pBHJ7V0moJWhbO","https://api.spotify.com/v1/audio-analysis/0N8Xztr4pBHJ7V0moJWhbO",235241,4
"23","My Boo","Shota Shimizu","106182","2gasr6aemUqZIBBN05EO03",0.719,0.718,2,-4.996,1,0.0316,0.307,0.000178,0.0846,0.693,153.937,"audio_features","spotify:track:2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/tracks/2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/audio-analysis/2gasr6aemUqZIBBN05EO03",270867,4
"24","Story","AI","104583","0V2axJ946WH1vt9t5SGMLV",0.586,0.632,0,-4.714,1,0.0268,0.427,0,0.109,0.391,125.94,"audio_features","spotify:track:0V2axJ946WH1vt9t5SGMLV","https://api.spotify.com/v1/tracks/0V2axJ946WH1vt9t5SGMLV","https://api.spotify.com/v1/audio-analysis/0V2axJ946WH1vt9t5SGMLV",288507,4
"25","MIA (feat. Drake)","Bad Bunny","103891","116H0KvKr2Zl4RPuVBruDO",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,"audio_features","spotify:track:116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO",210368,4
