"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","thank u, next","Ariana Grande","12871255","2rPE9A1vEgShuZxxzR2tZH",0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,"audio_features","spotify:track:2rPE9A1vEgShuZxxzR2tZH","https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH","https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH",207333,4
"2","Mo Bamba","Sheck Wes","10101181","1xzBco0xcoJEDXktl7Jxrr",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,"audio_features","spotify:track:1xzBco0xcoJEDXktl7Jxrr","https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr","https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr",183907,4
"3","SICKO MODE","Travis Scott","9791023","2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4
"4","ZEZE (feat. Travis Scott & Offset)","Kodak Black","9054688","7l3E7lcozEodtVsSTCkcaA",0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,"audio_features","spotify:track:7l3E7lcozEodtVsSTCkcaA","https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA","https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA",228654,4
"5","Drip Too Hard (Lil Baby & Gunna)","Lil Baby","8965297","78QR3Wp35dqAhFEc2qAGjE",0.896,0.671,1,-6.977,0,0.289,0.103,0,0.552,0.358,112.502,"audio_features","spotify:track:78QR3Wp35dqAhFEc2qAGjE","https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE","https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE",145543,4
"6","Without Me","Halsey","7448397","5p7ujcrUXASCNwRaWNHR1C",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"audio_features","spotify:track:5p7ujcrUXASCNwRaWNHR1C","https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C","https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C",201661,4
"7","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","7046931","1A6OTy97kk0mMdm78rHsm8",0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,"audio_features","spotify:track:1A6OTy97kk0mMdm78rHsm8","https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8","https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8",158053,4
"8","BAD!","XXXTENTACION","6702875","4CH66Rxcjcj3VBHwmIBj4T",0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,"audio_features","spotify:track:4CH66Rxcjcj3VBHwmIBj4T","https://api.spotify.com/v1/tracks/4CH66Rxcjcj3VBHwmIBj4T","https://api.spotify.com/v1/audio-analysis/4CH66Rxcjcj3VBHwmIBj4T",94246,4
"9","Lucid Dreams","Juice WRLD","6067883","0s3nnoMeVWz3989MkNQiRf",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features","spotify:track:0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf",239836,4
"10","Wake Up in the Sky","Gucci Mane","5734198","0QIjsbm2fh1cJ45XO9eGqq",0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,"audio_features","spotify:track:0QIjsbm2fh1cJ45XO9eGqq","https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq","https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq",204665,4
