"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Shape of You","Ed Sheeran","176699","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"2","Havana","Camila Cabello","149208","1rfofaqEpACxVEHIZBJe6W",0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,"audio_features","spotify:track:1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W",217307,4
"3","打上花火","DAOKO×米津玄師","147822","4IouQaO9GkaHC7AtMErdSa",0.625,0.668,6,-4.315,1,0.0249,0.288,0,0.107,0.292,95.968,"audio_features","spotify:track:4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/tracks/4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/audio-analysis/4IouQaO9GkaHC7AtMErdSa",289578,4
"4","Wolves","Selena Gomez","146029","7EmGUiUaOSGDnUUQUDrOXC",0.715,0.802,11,-4.647,0,0.0394,0.139,0,0.177,0.327,124.989,"audio_features","spotify:track:7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/tracks/7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/audio-analysis/7EmGUiUaOSGDnUUQUDrOXC",197993,4
"5","Finesse (Remix) [feat. Cardi B]","Bruno Mars","125578","3Vo4wInECJQuz9BIBMOu8i",0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,"audio_features","spotify:track:3Vo4wInECJQuz9BIBMOu8i","https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i","https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i",217289,4
"6","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","113257","5AEtlRudpgdT5FtNiuly6Y",0.659,0.717,8,-4.202,1,0.0581,0.0393,0,0.0769,0.71,103.036,"audio_features","spotify:track:5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y",174800,4
"7","New Rules","Dua Lipa","112240","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
"8","What Lovers Do (feat. SZA)","Maroon 5","111384","3hBBKuWJfxlIlnd9QFoC8k",0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,"audio_features","spotify:track:3hBBKuWJfxlIlnd9QFoC8k","https://api.spotify.com/v1/tracks/3hBBKuWJfxlIlnd9QFoC8k","https://api.spotify.com/v1/audio-analysis/3hBBKuWJfxlIlnd9QFoC8k",199849,4
"9","Wherever you are","ONE OK ROCK","110008","0YAMQSmHk6BSUGTYpaoqTJ",0.379,0.69,4,-4.79,1,0.0549,0.0286,0,0.335,0.288,173.716,"audio_features","spotify:track:0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/tracks/0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/audio-analysis/0YAMQSmHk6BSUGTYpaoqTJ",295600,4
"10","TT - Japanese ver.","TWICE","108169","0PAyiPTz8gL0udQnSasc5G",0.699,0.856,2,-3.326,1,0.0608,0.0807,8.72e-06,0.44,0.331,129.96,"audio_features","spotify:track:0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/tracks/0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/audio-analysis/0PAyiPTz8gL0udQnSasc5G",212989,4
"11","愛をこめて花束を","Superfly","101452","7CmWXD3w1xOO53AAO4LRVQ",0.37,0.8,7,-3.403,1,0.0436,0.151,3.33e-06,0.089,0.451,161.934,"audio_features","spotify:track:7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/tracks/7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/audio-analysis/7CmWXD3w1xOO53AAO4LRVQ",295600,4
"12","Never Be the Same","Camila Cabello","100612","4eWQlBRaTjPPUlzacqEeoQ",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,"audio_features","spotify:track:4eWQlBRaTjPPUlzacqEeoQ","https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ","https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ",226973,4
"13","LIKEY","TWICE","100574","4Eb5cLWxKQUoUQaKUYSRgI",0.723,0.898,4,-1.081,0,0.0354,0.431,0.0015,0.136,0.394,131.96,"audio_features","spotify:track:4Eb5cLWxKQUoUQaKUYSRgI","https://api.spotify.com/v1/tracks/4Eb5cLWxKQUoUQaKUYSRgI","https://api.spotify.com/v1/audio-analysis/4Eb5cLWxKQUoUQaKUYSRgI",207824,4
"14","My Boo","Shota Shimizu","98307","2gasr6aemUqZIBBN05EO03",0.719,0.718,2,-4.996,1,0.0316,0.307,0.000178,0.0846,0.693,153.937,"audio_features","spotify:track:2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/tracks/2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/audio-analysis/2gasr6aemUqZIBBN05EO03",270867,4
"15","RAIN","SEKAI NO OWARI","97230","40cPkRjw5aLQIOjaqgUVnB",0.526,0.758,8,-3.732,1,0.0256,0.171,0,0.304,0.482,97.954,"audio_features","spotify:track:40cPkRjw5aLQIOjaqgUVnB","https://api.spotify.com/v1/tracks/40cPkRjw5aLQIOjaqgUVnB","https://api.spotify.com/v1/audio-analysis/40cPkRjw5aLQIOjaqgUVnB",306985,4
"16","恋音と雨空","AAA","94948","46gSY0U7ZZCmd7EuJuo15N",0.625,0.86,1,-4.456,1,0.0314,0.0512,0,0.408,0.533,129.064,"audio_features","spotify:track:46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/tracks/46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/audio-analysis/46gSY0U7ZZCmd7EuJuo15N",316187,4
"17","I Miss You (feat. Julia Michaels)","Clean Bandit","93195","2xmrfQpmS2iJExTlklLoAL",0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,"audio_features","spotify:track:2xmrfQpmS2iJExTlklLoAL","https://api.spotify.com/v1/tracks/2xmrfQpmS2iJExTlklLoAL","https://api.spotify.com/v1/audio-analysis/2xmrfQpmS2iJExTlklLoAL",205748,4
"18","Stay","Zedd","91518","0I20rLT2MJDhcF96AjbNYo",0.671,0.628,5,-5.049,0,0.0759,0.221,0,0.114,0.537,102.037,"audio_features","spotify:track:0I20rLT2MJDhcF96AjbNYo","https://api.spotify.com/v1/tracks/0I20rLT2MJDhcF96AjbNYo","https://api.spotify.com/v1/audio-analysis/0I20rLT2MJDhcF96AjbNYo",210400,4
"19","愛唄","GReeeeN","91261","7iXHLtPosbHvglVSJ4rxLq",0.505,0.791,8,-3.729,1,0.0308,0.0839,0,0.187,0.425,169.964,"audio_features","spotify:track:7iXHLtPosbHvglVSJ4rxLq","https://api.spotify.com/v1/tracks/7iXHLtPosbHvglVSJ4rxLq","https://api.spotify.com/v1/audio-analysis/7iXHLtPosbHvglVSJ4rxLq",236253,4
