"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Free Smoke","Drake","6469649","05KOgYg8PGeJyyWBPi5ja8",0.617,0.492,10,-7.588,0,0.448,0.0621,0,0.484,0.208,141.953,"audio_features","spotify:track:05KOgYg8PGeJyyWBPi5ja8","https://api.spotify.com/v1/tracks/05KOgYg8PGeJyyWBPi5ja8","https://api.spotify.com/v1/audio-analysis/05KOgYg8PGeJyyWBPi5ja8",218674,4
"12","Stay (with Alessia Cara)","Zedd","6431211","0dA2Mk56wEzDgegdC6R17g",0.679,0.634,5,-5.024,0,0.0654,0.232,0,0.115,0.498,102.013,"audio_features","spotify:track:0dA2Mk56wEzDgegdC6R17g","https://api.spotify.com/v1/tracks/0dA2Mk56wEzDgegdC6R17g","https://api.spotify.com/v1/audio-analysis/0dA2Mk56wEzDgegdC6R17g",210091,4
"13","Congratulations","Post Malone","6430711","3a1lNhkSLSkpJE4MSHpDu9",0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,"audio_features","spotify:track:3a1lNhkSLSkpJE4MSHpDu9","https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9","https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9",220293,4
"14","It Ain't Me (with Selena Gomez)","Kygo","6408450","3eR23VReFzcdmS7TYCrhCe",0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,"audio_features","spotify:track:3eR23VReFzcdmS7TYCrhCe","https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe","https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe",220781,4
"15","Fake Love","Drake","6361794","343YBumqHu19cGoGARUTsd",0.927,0.488,9,-9.433,0,0.42,0.108,0,0.196,0.605,133.987,"audio_features","spotify:track:343YBumqHu19cGoGARUTsd","https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd","https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd",210937,4
"16","Something Just Like This","The Chainsmokers","6164883","6RUKPb4LETWmmr3iAEQktW",0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"audio_features","spotify:track:6RUKPb4LETWmmr3iAEQktW","https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW","https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW",247160,4
"17","Location","Khalid","6052326","152lZdxL1OR0ZMW6KquMif",0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,"audio_features","spotify:track:152lZdxL1OR0ZMW6KquMif","https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif","https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif",219080,4
"18","Issues","Julia Michaels","5560853","1sXUWdKx03aP9Gmzft58rt",0.683,0.427,8,-6.827,1,0.0777,0.368,0,0.0604,0.426,113.634,"audio_features","spotify:track:1sXUWdKx03aP9Gmzft58rt","https://api.spotify.com/v1/tracks/1sXUWdKx03aP9Gmzft58rt","https://api.spotify.com/v1/audio-analysis/1sXUWdKx03aP9Gmzft58rt",176347,4
"19","Teenage Fever","Drake","5554967","6n3HGiq4v35D6eFOSwqYuo",0.768,0.282,8,-10.348,0,0.0863,0.11,0.0208,0.113,0.175,97.043,"audio_features","spotify:track:6n3HGiq4v35D6eFOSwqYuo","https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo","https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo",219692,4
"20","Slide (feat. Frank Ocean & Migos)","Calvin Harris","5539763","7tr2za8SQg2CI8EDgrdtNl",0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,"audio_features","spotify:track:7tr2za8SQg2CI8EDgrdtNl","https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl","https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl",230813,4
"21","Bad and Boujee (feat. Lil Uzi Vert)","Migos","5478104","4Km5HrUvYTaSUfiSGPJeQR",0.927,0.665,11,-5.313,1,0.244,0.061,0,0.123,0.175,127.076,"audio_features","spotify:track:4Km5HrUvYTaSUfiSGPJeQR","https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR","https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR",343150,4
"22","Bounce Back","Big Sean","5442504","0SGkqnVQo9KPytSri1H6cF",0.77,0.567,2,-5.698,1,0.175,0.105,0,0.125,0.26,81.477,"audio_features","spotify:track:0SGkqnVQo9KPytSri1H6cF","https://api.spotify.com/v1/tracks/0SGkqnVQo9KPytSri1H6cF","https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF",222360,4
"23","Sacrifices","Drake","5271605","0xl1w2q4VLojeXp4JfazPL",0.903,0.432,8,-11.885,1,0.426,0.0463,0,0.111,0.555,139.028,"audio_features","spotify:track:0xl1w2q4VLojeXp4JfazPL","https://api.spotify.com/v1/tracks/0xl1w2q4VLojeXp4JfazPL","https://api.spotify.com/v1/audio-analysis/0xl1w2q4VLojeXp4JfazPL",307593,4
"24","T-Shirt","Migos","5161850","7KOlJ92bu51cltsD9KU5I7",0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,"audio_features","spotify:track:7KOlJ92bu51cltsD9KU5I7","https://api.spotify.com/v1/tracks/7KOlJ92bu51cltsD9KU5I7","https://api.spotify.com/v1/audio-analysis/7KOlJ92bu51cltsD9KU5I7",242407,4
"25","Get It Together","Drake","5103010","7y6c07pgjZvtHI9kuMVqk1",0.78,0.729,5,-9.138,0,0.0493,0.0896,0.422,0.104,0.844,123.009,"audio_features","spotify:track:7y6c07pgjZvtHI9kuMVqk1","https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1","https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1",250337,4
