"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","All I Want for Christmas Is You","Mariah Carey","5371453","0bYg9bo50gSsH3LtXe2SQn",0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,"audio_features","spotify:track:0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn",241107,4
"2","Last Christmas","Wham!","5088199","2FRnf9qhLbvw8fu4IBXx78",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features","spotify:track:2FRnf9qhLbvw8fu4IBXx78","https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78","https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78",262960,4
"3","Rockin' Around The Christmas Tree","Brenda Lee","4190608","2EjXfH91m7f8HiJN1yQg97",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features","spotify:track:2EjXfH91m7f8HiJN1yQg97","https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97","https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97",126267,4
"4","Do They Know It's Christmas? - 1984 Version","Band Aid","4185596","0247StOpd3AkeBQzANX4Zf",0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,"audio_features","spotify:track:0247StOpd3AkeBQzANX4Zf","https://api.spotify.com/v1/tracks/0247StOpd3AkeBQzANX4Zf","https://api.spotify.com/v1/audio-analysis/0247StOpd3AkeBQzANX4Zf",222533,4
"5","Fairytale of New York (feat. Kirsty MacColl)","The Pogues","4094004","3VTNVsTTu05dmTsVFrmGpK",0.319,0.651,2,-6.335,1,0.0342,0.501,4.73e-05,0.241,0.474,118.501,"audio_features","spotify:track:3VTNVsTTu05dmTsVFrmGpK","https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK","https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK",272200,4
"6","It's Beginning to Look a Lot Like Christmas","Michael Bublé","3905266","0lLdorYw7lVrJydTINhWdI",0.35,0.232,4,-11.042,1,0.0331,0.907,9.21e-06,0.292,0.381,93.269,"audio_features","spotify:track:0lLdorYw7lVrJydTINhWdI","https://api.spotify.com/v1/tracks/0lLdorYw7lVrJydTINhWdI","https://api.spotify.com/v1/audio-analysis/0lLdorYw7lVrJydTINhWdI",206347,3
"7","Santa Tell Me","Ariana Grande","3426434","0lizgQ7Qw35od7CYaoMBZb",0.506,0.628,7,-7.316,1,0.173,0.0545,0,0.301,0.556,191.708,"audio_features","spotify:track:0lizgQ7Qw35od7CYaoMBZb","https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb","https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb",204093,4
"8","Happy Xmas (War Is Over) - Remastered","John Lennon","3257627","3zJw3rugfpVrmBeDDnUYzy",0.328,0.607,2,-11.076,1,0.0315,0.319,0,0.765,0.395,146.539,"audio_features","spotify:track:3zJw3rugfpVrmBeDDnUYzy","https://api.spotify.com/v1/tracks/3zJw3rugfpVrmBeDDnUYzy","https://api.spotify.com/v1/audio-analysis/3zJw3rugfpVrmBeDDnUYzy",213880,3
"9","Driving Home for Christmas","Chris Rea","3199878","3Z3QhZAZpqwZa1phsbQ3JZ",0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,"audio_features","spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ","https://api.spotify.com/v1/tracks/3Z3QhZAZpqwZa1phsbQ3JZ","https://api.spotify.com/v1/audio-analysis/3Z3QhZAZpqwZa1phsbQ3JZ",240213,4
"10","Step Into Christmas","Elton John","3154333","11P4sSu6BH2lAbWk1sL6cK",0.54,0.928,2,-6.252,1,0.0337,0.0887,1.11e-05,0.314,0.796,140.419,"audio_features","spotify:track:11P4sSu6BH2lAbWk1sL6cK","https://api.spotify.com/v1/tracks/11P4sSu6BH2lAbWk1sL6cK","https://api.spotify.com/v1/audio-analysis/11P4sSu6BH2lAbWk1sL6cK",272333,4
