"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Nice For What","Drake","17735489","1cTZMwcBJT0Ka3UJPXOeeN",0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,"audio_features","spotify:track:1cTZMwcBJT0Ka3UJPXOeeN","https://api.spotify.com/v1/tracks/1cTZMwcBJT0Ka3UJPXOeeN","https://api.spotify.com/v1/audio-analysis/1cTZMwcBJT0Ka3UJPXOeeN",210926,4
"2","KOD","J. Cole","17261815","7yotKA30dwTKNEGomV9ZsI",0.831,0.782,0,-6.274,1,0.15,0.21,0,0.113,0.199,141.869,"audio_features","spotify:track:7yotKA30dwTKNEGomV9ZsI","https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI","https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI",191437,4
"3","ATM","J. Cole","14416927","2UciqgwVDwro0fev3MFbxJ",0.719,0.497,8,-7.661,1,0.681,0.115,0,0.0898,0.345,81.651,"audio_features","spotify:track:2UciqgwVDwro0fev3MFbxJ","https://api.spotify.com/v1/tracks/2UciqgwVDwro0fev3MFbxJ","https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ",216727,4
"4","Kevin’s Heart","J. Cole","13841391","6tZ3b7ik1QDXFAZlXib0YZ",0.829,0.527,6,-6.644,0,0.367,0.482,0,0.631,0.473,116.078,"audio_features","spotify:track:6tZ3b7ik1QDXFAZlXib0YZ","https://api.spotify.com/v1/tracks/6tZ3b7ik1QDXFAZlXib0YZ","https://api.spotify.com/v1/audio-analysis/6tZ3b7ik1QDXFAZlXib0YZ",200310,4
"5","Motiv8","J. Cole","13334518","1AT4xjNarTswd0UZ5FlmKF",0.869,0.385,4,-7.801,1,0.297,0.135,0,0.0931,0.596,149.897,"audio_features","spotify:track:1AT4xjNarTswd0UZ5FlmKF","https://api.spotify.com/v1/tracks/1AT4xjNarTswd0UZ5FlmKF","https://api.spotify.com/v1/audio-analysis/1AT4xjNarTswd0UZ5FlmKF",133922,4
"6","Photograph","J. Cole","12550185","0bhnUFDQFCEHCBlsQfHnj5",0.825,0.487,1,-6.416,1,0.233,0.0299,0,0.0868,0.372,105.05,"audio_features","spotify:track:0bhnUFDQFCEHCBlsQfHnj5","https://api.spotify.com/v1/tracks/0bhnUFDQFCEHCBlsQfHnj5","https://api.spotify.com/v1/audio-analysis/0bhnUFDQFCEHCBlsQfHnj5",218954,3
"7","1985 - Intro to “The Fall Off”","J. Cole","12120827","7EulRO07ZgchxqKUHb8Pvc",0.678,0.648,2,-5.892,1,0.445,0.147,0,0.182,0.635,94.336,"audio_features","spotify:track:7EulRO07ZgchxqKUHb8Pvc","https://api.spotify.com/v1/tracks/7EulRO07ZgchxqKUHb8Pvc","https://api.spotify.com/v1/audio-analysis/7EulRO07ZgchxqKUHb8Pvc",190177,4
"8","God's Plan","Drake","11817473","2XW4DbS6NddZxRPm5rMCeY",0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176,"audio_features","spotify:track:2XW4DbS6NddZxRPm5rMCeY","https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY","https://api.spotify.com/v1/audio-analysis/2XW4DbS6NddZxRPm5rMCeY",198960,4
"9","no tears left to cry","Ariana Grande","11650452","5SxkdsY1ufZzoq9iXceLw9",0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,"audio_features","spotify:track:5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/tracks/5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/audio-analysis/5SxkdsY1ufZzoq9iXceLw9",205947,4
"10","Psycho (feat. Ty Dolla $ign)","Post Malone","10240679","7wrDRQgHlvDnimrRHfQZxt",0.748,0.546,8,-8.134,1,0.106,0.59,0,0.112,0.413,140.005,"audio_features","spotify:track:7wrDRQgHlvDnimrRHfQZxt","https://api.spotify.com/v1/tracks/7wrDRQgHlvDnimrRHfQZxt","https://api.spotify.com/v1/audio-analysis/7wrDRQgHlvDnimrRHfQZxt",220880,4
"11","The Cut Off (feat. kiLL edward)","J. Cole","10227732","3rFF7kSm5qBOOPs6ljFgPp",0.74,0.543,1,-7.979,1,0.399,0.185,0,0.372,0.337,78.198,"audio_features","spotify:track:3rFF7kSm5qBOOPs6ljFgPp","https://api.spotify.com/v1/tracks/3rFF7kSm5qBOOPs6ljFgPp","https://api.spotify.com/v1/audio-analysis/3rFF7kSm5qBOOPs6ljFgPp",237295,4
