"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Symphony (feat. Zara Larsson)","Clean Bandit","21247743","1x5sYLZiu9r5E43kMlt9f8",0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,"audio_features","spotify:track:1x5sYLZiu9r5E43kMlt9f8","https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8","https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8",212459,4
"12","Despacito (Featuring Daddy Yankee)","Luis Fonsi","20745747","4aWmUDTfIPGksMNLV2rQP2",0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,"audio_features","spotify:track:4aWmUDTfIPGksMNLV2rQP2","https://api.spotify.com/v1/tracks/4aWmUDTfIPGksMNLV2rQP2","https://api.spotify.com/v1/audio-analysis/4aWmUDTfIPGksMNLV2rQP2",228200,4
"13","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","18244613","6kex4EBAj0WHXDKZMEJaaF",0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,"audio_features","spotify:track:6kex4EBAj0WHXDKZMEJaaF","https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF","https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF",216409,4
"14","Galway Girl","Ed Sheeran","16811485","0afhq8XCExXpqazXczTSve",0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,"audio_features","spotify:track:0afhq8XCExXpqazXczTSve","https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve","https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve",170827,4
"15","Slide (feat. Frank Ocean & Migos)","Calvin Harris","16332334","7tr2za8SQg2CI8EDgrdtNl",0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,"audio_features","spotify:track:7tr2za8SQg2CI8EDgrdtNl","https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl","https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl",230813,4
"16","Scared to Be Lonely","Martin Garrix","15830468","3ebXMykcMXOcLeJ9xZ17XH",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,"audio_features","spotify:track:3ebXMykcMXOcLeJ9xZ17XH","https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH","https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH",220883,4
"17","Issues","Julia Michaels","15724313","1sXUWdKx03aP9Gmzft58rt",0.683,0.427,8,-6.827,1,0.0777,0.368,0,0.0604,0.426,113.634,"audio_features","spotify:track:1sXUWdKx03aP9Gmzft58rt","https://api.spotify.com/v1/tracks/1sXUWdKx03aP9Gmzft58rt","https://api.spotify.com/v1/audio-analysis/1sXUWdKx03aP9Gmzft58rt",176347,4
"18","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","15485165","6SwRhMLwNqEi6alNPVG00n",0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,"audio_features","spotify:track:6SwRhMLwNqEi6alNPVG00n","https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n","https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n",227360,4
"19","Paris","The Chainsmokers","14853907","72jbDTw1piOOj770jWNeaG",0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,"audio_features","spotify:track:72jbDTw1piOOj770jWNeaG","https://api.spotify.com/v1/tracks/72jbDTw1piOOj770jWNeaG","https://api.spotify.com/v1/audio-analysis/72jbDTw1piOOj770jWNeaG",221507,4
"20","XO TOUR Llif3","Lil Uzi Vert","14777357","2eMwDehkIC1j68U6FA3Eiq",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,"audio_features","spotify:track:2eMwDehkIC1j68U6FA3Eiq","https://api.spotify.com/v1/tracks/2eMwDehkIC1j68U6FA3Eiq","https://api.spotify.com/v1/audio-analysis/2eMwDehkIC1j68U6FA3Eiq",182707,4
"21","There's Nothing Holdin' Me Back","Shawn Mendes","14752372","79cuOz3SPQTuFrp8WgftAu",0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,"audio_features","spotify:track:79cuOz3SPQTuFrp8WgftAu","https://api.spotify.com/v1/tracks/79cuOz3SPQTuFrp8WgftAu","https://api.spotify.com/v1/audio-analysis/79cuOz3SPQTuFrp8WgftAu",199440,4
"22","ELEMENT.","Kendrick Lamar","14405202","1EaKU4dMbesXXd3BrLCtYG",0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,"audio_features","spotify:track:1EaKU4dMbesXXd3BrLCtYG","https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG","https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG",208733,4
"23","Sign of the Times","Harry Styles","14294931","5Ohxk2dO5COHF1krpoPigN",0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,"audio_features","spotify:track:5Ohxk2dO5COHF1krpoPigN","https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN","https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN",340707,4
"24","LOVE. FEAT. ZACARI.","Kendrick Lamar","13761753","6PGoSes0D9eUDeeAafB2As",0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,"audio_features","spotify:track:6PGoSes0D9eUDeeAafB2As","https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As","https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As",213400,4
"25","iSpy (feat. Lil Yachty)","KYLE","13528740","2EEeOnHehOozLq4aS0n6SL",0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,"audio_features","spotify:track:2EEeOnHehOozLq4aS0n6SL","https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL","https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL",253107,4
