"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","SAD!","XXXTENTACION","14732321","3ee8Jmje8o58CHK66QrVC2",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,"audio_features","spotify:track:3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2",166606,4
"2","Lucid Dreams","Juice WRLD","13963947","0X8DcetL926BYiPJYstJTc",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features","spotify:track:0X8DcetL926BYiPJYstJTc","https://api.spotify.com/v1/tracks/0X8DcetL926BYiPJYstJTc","https://api.spotify.com/v1/audio-analysis/0X8DcetL926BYiPJYstJTc",239836,4
"3","Moonlight","XXXTENTACION","11929608","0JP9xo3adEtGSdUEISiszL",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,"audio_features","spotify:track:0JP9xo3adEtGSdUEISiszL","https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL","https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL",135090,4
"4","I Like It","Cardi B","9018634","58q2HKrzhC3ozto2nDdN4z",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,"audio_features","spotify:track:58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z",253390,4
"5","Jocelyn Flores","XXXTENTACION","9016552","7m9OqQk4RVRkw9JJdeAw96",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,"audio_features","spotify:track:7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96",119133,4
"6","Better Now","Post Malone","8274142","7dt6x5M1jzdTEt8oCbisTK",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,"audio_features","spotify:track:7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK",231267,4
"7","changes","XXXTENTACION","8147473","7AFASza1mXqntmGtbxXprO",0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,"audio_features","spotify:track:7AFASza1mXqntmGtbxXprO","https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO","https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO",121887,4
"8","Yes Indeed","Lil Baby","8006475","6vN77lE9LK6HP2DewaN6HZ",0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,"audio_features","spotify:track:6vN77lE9LK6HP2DewaN6HZ","https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ","https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ",142273,4
"9","Girls Like You (feat. Cardi B)","Maroon 5","7880357","7fa9MBXhVfQ8P8Df9OEbD8",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,"audio_features","spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8",235545,4
"10","Taste (feat. Offset)","Tyga","7700992","5IaHrVsrferBYDm0bDyABy",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,"audio_features","spotify:track:5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy",232959,4
