"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Shape of You","Ed Sheeran","169395","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"2","打上花火","DAOKO×米津玄師","146680","4IouQaO9GkaHC7AtMErdSa",0.625,0.668,6,-4.315,1,0.0249,0.288,0,0.107,0.292,95.968,"audio_features","spotify:track:4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/tracks/4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/audio-analysis/4IouQaO9GkaHC7AtMErdSa",289578,4
"3","All I Want for Christmas Is You","Mariah Carey","127962","0bYg9bo50gSsH3LtXe2SQn",0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,"audio_features","spotify:track:0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn",241107,4
"4","Wolves","Selena Gomez","109163","7EmGUiUaOSGDnUUQUDrOXC",0.715,0.802,11,-4.647,0,0.0394,0.139,0,0.177,0.327,124.989,"audio_features","spotify:track:7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/tracks/7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/audio-analysis/7EmGUiUaOSGDnUUQUDrOXC",197993,4
"5","What Lovers Do (feat. SZA)","Maroon 5","100514","3hBBKuWJfxlIlnd9QFoC8k",0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,"audio_features","spotify:track:3hBBKuWJfxlIlnd9QFoC8k","https://api.spotify.com/v1/tracks/3hBBKuWJfxlIlnd9QFoC8k","https://api.spotify.com/v1/audio-analysis/3hBBKuWJfxlIlnd9QFoC8k",199849,4
"6","TT - Japanese ver.","TWICE","99985","0PAyiPTz8gL0udQnSasc5G",0.699,0.856,2,-3.326,1,0.0608,0.0807,8.72e-06,0.44,0.331,129.96,"audio_features","spotify:track:0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/tracks/0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/audio-analysis/0PAyiPTz8gL0udQnSasc5G",212989,4
"7","Wherever you are","ONE OK ROCK","99578","0YAMQSmHk6BSUGTYpaoqTJ",0.379,0.69,4,-4.79,1,0.0549,0.0286,0,0.335,0.288,173.716,"audio_features","spotify:track:0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/tracks/0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/audio-analysis/0YAMQSmHk6BSUGTYpaoqTJ",295600,4
"8","LIKEY","TWICE","98758","4Eb5cLWxKQUoUQaKUYSRgI",0.723,0.898,4,-1.081,0,0.0354,0.431,0.0015,0.136,0.394,131.96,"audio_features","spotify:track:4Eb5cLWxKQUoUQaKUYSRgI","https://api.spotify.com/v1/tracks/4Eb5cLWxKQUoUQaKUYSRgI","https://api.spotify.com/v1/audio-analysis/4Eb5cLWxKQUoUQaKUYSRgI",207824,4
"9","My Boo","Shota Shimizu","96613","2gasr6aemUqZIBBN05EO03",0.719,0.718,2,-4.996,1,0.0316,0.307,0.000178,0.0846,0.693,153.937,"audio_features","spotify:track:2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/tracks/2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/audio-analysis/2gasr6aemUqZIBBN05EO03",270867,4
"10","New Rules","Dua Lipa","94447","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
"11","恋音と雨空","AAA","94261","46gSY0U7ZZCmd7EuJuo15N",0.625,0.86,1,-4.456,1,0.0314,0.0512,0,0.408,0.533,129.064,"audio_features","spotify:track:46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/tracks/46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/audio-analysis/46gSY0U7ZZCmd7EuJuo15N",316187,4
"12","Havana","Camila Cabello","90995","0ofbQMrRDsUaVKq2mGLEAb",0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,"audio_features","spotify:track:0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb",216897,4
"13","愛をこめて花束を","Superfly","90057","7CmWXD3w1xOO53AAO4LRVQ",0.37,0.8,7,-3.403,1,0.0436,0.151,3.33e-06,0.089,0.451,161.934,"audio_features","spotify:track:7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/tracks/7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/audio-analysis/7CmWXD3w1xOO53AAO4LRVQ",295600,4
"14","Last Christmas","Wham!","87859","2FRnf9qhLbvw8fu4IBXx78",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features","spotify:track:2FRnf9qhLbvw8fu4IBXx78","https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78","https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78",262960,4
"15","ワタリドリ","[Alexandros]","85551","0ve9Tpz8Yw0I4eXhWsy21o",0.508,0.964,9,-4.077,1,0.0831,0.00141,0,0.197,0.609,134.982,"audio_features","spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","https://api.spotify.com/v1/tracks/0ve9Tpz8Yw0I4eXhWsy21o","https://api.spotify.com/v1/audio-analysis/0ve9Tpz8Yw0I4eXhWsy21o",248707,4
"16","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","84694","5AEtlRudpgdT5FtNiuly6Y",0.659,0.717,8,-4.202,1,0.0581,0.0393,0,0.0769,0.71,103.036,"audio_features","spotify:track:5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y",174800,4
"17","愛唄","GReeeeN","84500","7iXHLtPosbHvglVSJ4rxLq",0.505,0.791,8,-3.729,1,0.0308,0.0839,0,0.187,0.425,169.964,"audio_features","spotify:track:7iXHLtPosbHvglVSJ4rxLq","https://api.spotify.com/v1/tracks/7iXHLtPosbHvglVSJ4rxLq","https://api.spotify.com/v1/audio-analysis/7iXHLtPosbHvglVSJ4rxLq",236253,4
"18","Stay (with Alessia Cara)","Zedd","84158","0dA2Mk56wEzDgegdC6R17g",0.679,0.634,5,-5.024,0,0.0654,0.232,0,0.115,0.498,102.013,"audio_features","spotify:track:0dA2Mk56wEzDgegdC6R17g","https://api.spotify.com/v1/tracks/0dA2Mk56wEzDgegdC6R17g","https://api.spotify.com/v1/audio-analysis/0dA2Mk56wEzDgegdC6R17g",210091,4
"19","BIG CITY RODEO","GENERATIONS from EXILE TRIBE","82950","468Jl0mOuztlhQDKMhO8Rq",0.613,0.978,5,-4.332,0,0.0773,0.0156,0.00131,0.327,0.432,127.983,"audio_features","spotify:track:468Jl0mOuztlhQDKMhO8Rq","https://api.spotify.com/v1/tracks/468Jl0mOuztlhQDKMhO8Rq","https://api.spotify.com/v1/audio-analysis/468Jl0mOuztlhQDKMhO8Rq",294773,4
"20","RAIN","SEKAI NO OWARI","82546","40cPkRjw5aLQIOjaqgUVnB",0.526,0.758,8,-3.732,1,0.0256,0.171,0,0.304,0.482,97.954,"audio_features","spotify:track:40cPkRjw5aLQIOjaqgUVnB","https://api.spotify.com/v1/tracks/40cPkRjw5aLQIOjaqgUVnB","https://api.spotify.com/v1/audio-analysis/40cPkRjw5aLQIOjaqgUVnB",306985,4
"21","さよならの前に","AAA","78639","7vwXjDrZT2mqiFynlEwwgG",0.545,0.853,1,-4.699,1,0.029,0.0364,0,0.117,0.525,98.02,"audio_features","spotify:track:7vwXjDrZT2mqiFynlEwwgG","https://api.spotify.com/v1/tracks/7vwXjDrZT2mqiFynlEwwgG","https://api.spotify.com/v1/audio-analysis/7vwXjDrZT2mqiFynlEwwgG",320373,4
"22","How Long","Charlie Puth","78048","32DGGj6KlNuBr6WaqRxpxi",0.849,0.581,1,-5.243,0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,"audio_features","spotify:track:32DGGj6KlNuBr6WaqRxpxi","https://api.spotify.com/v1/tracks/32DGGj6KlNuBr6WaqRxpxi","https://api.spotify.com/v1/audio-analysis/32DGGj6KlNuBr6WaqRxpxi",198237,4
"23","Kimi Ga Suki","Shota Shimizu","77069","5Bg0HkfaRYRx8A7tMrjT9Z",0.573,0.575,0,-7.628,1,0.0449,0.172,0,0.203,0.535,132.426,"audio_features","spotify:track:5Bg0HkfaRYRx8A7tMrjT9Z","https://api.spotify.com/v1/tracks/5Bg0HkfaRYRx8A7tMrjT9Z","https://api.spotify.com/v1/audio-analysis/5Bg0HkfaRYRx8A7tMrjT9Z",271507,4
"24","Closer","The Chainsmokers","76492","7BKLCZ1jbUBVqRi2FVlTVw",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,"audio_features","spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw","https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw",244960,4
"25","小さな恋のうた","MONGOL800","75210","7swIKcU4tFRk4iFJpi12Fg",0.403,0.87,11,-1.871,1,0.0474,0.00465,0,0.139,0.549,115.398,"audio_features","spotify:track:7swIKcU4tFRk4iFJpi12Fg","https://api.spotify.com/v1/tracks/7swIKcU4tFRk4iFJpi12Fg","https://api.spotify.com/v1/audio-analysis/7swIKcU4tFRk4iFJpi12Fg",222520,4
