"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Change","ONE OK ROCK","220284","3wYEcZ2YkTkQPNUqNPF5sO",0.345,0.731,8,-5.155,1,0.064,0.00245,0,0.369,0.319,88.805,"audio_features","spotify:track:3wYEcZ2YkTkQPNUqNPF5sO","https://api.spotify.com/v1/tracks/3wYEcZ2YkTkQPNUqNPF5sO","https://api.spotify.com/v1/audio-analysis/3wYEcZ2YkTkQPNUqNPF5sO",174721,4
"2","Shape of You","Ed Sheeran","169871","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"3","打上花火","DAOKO×米津玄師","144652","4IouQaO9GkaHC7AtMErdSa",0.625,0.668,6,-4.315,1,0.0249,0.288,0,0.107,0.292,95.968,"audio_features","spotify:track:4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/tracks/4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/audio-analysis/4IouQaO9GkaHC7AtMErdSa",289578,4
"4","Havana","Camila Cabello","138674","1rfofaqEpACxVEHIZBJe6W",0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,"audio_features","spotify:track:1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W",217307,4
"5","The Middle","Zedd","125871","09IStsImFySgyp0pIQdqAc",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,"audio_features","spotify:track:09IStsImFySgyp0pIQdqAc","https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc","https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc",184732,4
"6","Wolves","Selena Gomez","124338","7EmGUiUaOSGDnUUQUDrOXC",0.715,0.802,11,-4.647,0,0.0394,0.139,0,0.177,0.327,124.989,"audio_features","spotify:track:7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/tracks/7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/audio-analysis/7EmGUiUaOSGDnUUQUDrOXC",197993,4
"7","Wherever you are","ONE OK ROCK","117743","0YAMQSmHk6BSUGTYpaoqTJ",0.379,0.69,4,-4.79,1,0.0549,0.0286,0,0.335,0.288,173.716,"audio_features","spotify:track:0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/tracks/0YAMQSmHk6BSUGTYpaoqTJ","https://api.spotify.com/v1/audio-analysis/0YAMQSmHk6BSUGTYpaoqTJ",295600,4
"8","My Boo","Shota Shimizu","116399","2gasr6aemUqZIBBN05EO03",0.719,0.718,2,-4.996,1,0.0316,0.307,0.000178,0.0846,0.693,153.937,"audio_features","spotify:track:2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/tracks/2gasr6aemUqZIBBN05EO03","https://api.spotify.com/v1/audio-analysis/2gasr6aemUqZIBBN05EO03",270867,4
"9","愛をこめて花束を","Superfly","109418","7CmWXD3w1xOO53AAO4LRVQ",0.37,0.8,7,-3.403,1,0.0436,0.151,3.33e-06,0.089,0.451,161.934,"audio_features","spotify:track:7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/tracks/7CmWXD3w1xOO53AAO4LRVQ","https://api.spotify.com/v1/audio-analysis/7CmWXD3w1xOO53AAO4LRVQ",295600,4
"10","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","109309","5AEtlRudpgdT5FtNiuly6Y",0.659,0.717,8,-4.202,1,0.0581,0.0393,0,0.0769,0.71,103.036,"audio_features","spotify:track:5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y","https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y",174800,4
"11","Candy Pop","TWICE","106222","39GvWlUAF4Y3qzboUyvBkg",0.599,0.943,0,-1.457,1,0.0894,0.177,2.6e-05,0.141,0.84,174.059,"audio_features","spotify:track:39GvWlUAF4Y3qzboUyvBkg","https://api.spotify.com/v1/tracks/39GvWlUAF4Y3qzboUyvBkg","https://api.spotify.com/v1/audio-analysis/39GvWlUAF4Y3qzboUyvBkg",202010,4
"12","恋音と雨空","AAA","103599","46gSY0U7ZZCmd7EuJuo15N",0.625,0.86,1,-4.456,1,0.0314,0.0512,0,0.408,0.533,129.064,"audio_features","spotify:track:46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/tracks/46gSY0U7ZZCmd7EuJuo15N","https://api.spotify.com/v1/audio-analysis/46gSY0U7ZZCmd7EuJuo15N",316187,4
"13","TT - Japanese ver.","TWICE","102657","0PAyiPTz8gL0udQnSasc5G",0.699,0.856,2,-3.326,1,0.0608,0.0807,8.72e-06,0.44,0.331,129.96,"audio_features","spotify:track:0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/tracks/0PAyiPTz8gL0udQnSasc5G","https://api.spotify.com/v1/audio-analysis/0PAyiPTz8gL0udQnSasc5G",212989,4
"14","New Rules","Dua Lipa","101084","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
"15","Finesse (Remix) [feat. Cardi B]","Bruno Mars","100970","3Vo4wInECJQuz9BIBMOu8i",0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,"audio_features","spotify:track:3Vo4wInECJQuz9BIBMOu8i","https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i","https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i",217289,4
"16","Never Be the Same","Camila Cabello","100298","4eWQlBRaTjPPUlzacqEeoQ",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,"audio_features","spotify:track:4eWQlBRaTjPPUlzacqEeoQ","https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ","https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ",226973,4
"17","Stay","Zedd","100086","0I20rLT2MJDhcF96AjbNYo",0.671,0.628,5,-5.049,0,0.0759,0.221,0,0.114,0.537,102.037,"audio_features","spotify:track:0I20rLT2MJDhcF96AjbNYo","https://api.spotify.com/v1/tracks/0I20rLT2MJDhcF96AjbNYo","https://api.spotify.com/v1/audio-analysis/0I20rLT2MJDhcF96AjbNYo",210400,4
"18","愛唄","GReeeeN","98553","7iXHLtPosbHvglVSJ4rxLq",0.505,0.791,8,-3.729,1,0.0308,0.0839,0,0.187,0.425,169.964,"audio_features","spotify:track:7iXHLtPosbHvglVSJ4rxLq","https://api.spotify.com/v1/tracks/7iXHLtPosbHvglVSJ4rxLq","https://api.spotify.com/v1/audio-analysis/7iXHLtPosbHvglVSJ4rxLq",236253,4
