"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","6560025","7ycWLEP1GsNjVvcjawXz3z",0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,"audio_features","spotify:track:7ycWLEP1GsNjVvcjawXz3z","https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z","https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z",205040,4
"12","rockstar (feat. 21 Savage)","Post Malone","5665940","0e7ipj03S05BNilyu5bRzt",0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,"audio_features","spotify:track:0e7ipj03S05BNilyu5bRzt","https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt","https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt",218147,4
"13","All Girls Are The Same","Juice WRLD","5256428","3H2JThgdBxezwj1wwafQS8",0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,"audio_features","spotify:track:3H2JThgdBxezwj1wwafQS8","https://api.spotify.com/v1/tracks/3H2JThgdBxezwj1wwafQS8","https://api.spotify.com/v1/audio-analysis/3H2JThgdBxezwj1wwafQS8",165820,4
"14","Plug Walk","Rich The Kid","5177678","6mAz8D1TmlTuef90dbNIiZ",0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,"audio_features","spotify:track:6mAz8D1TmlTuef90dbNIiZ","https://api.spotify.com/v1/tracks/6mAz8D1TmlTuef90dbNIiZ","https://api.spotify.com/v1/audio-analysis/6mAz8D1TmlTuef90dbNIiZ",175230,4
"15","Ric Flair Drip (& Metro Boomin)","Offset","5046341","7sO5G9EABYOXQKNPNiE9NR",0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,"audio_features","spotify:track:7sO5G9EABYOXQKNPNiE9NR","https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR","https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR",172800,4
"16","Walk It Talk It","Migos","5034265","6n4U3TlzUGhdSFbUUhTvLP",0.909,0.628,2,-5.456,1,0.201,0.0739,0,0.108,0.406,145.905,"audio_features","spotify:track:6n4U3TlzUGhdSFbUUhTvLP","https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP","https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP",276147,4
"17","SAD!","XXXTENTACION","4995292","3ee8Jmje8o58CHK66QrVC2",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,"audio_features","spotify:track:3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2",166606,4
"18","Paranoid","Post Malone","4985170","3fpVWegR6YOS1Yk5HSMYIq",0.61,0.554,0,-5.501,1,0.137,0.0379,3.84e-05,0.166,0.244,159.85,"audio_features","spotify:track:3fpVWegR6YOS1Yk5HSMYIq","https://api.spotify.com/v1/tracks/3fpVWegR6YOS1Yk5HSMYIq","https://api.spotify.com/v1/audio-analysis/3fpVWegR6YOS1Yk5HSMYIq",221787,4
"19","no tears left to cry","Ariana Grande","4928761","5SxkdsY1ufZzoq9iXceLw9",0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,"audio_features","spotify:track:5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/tracks/5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/audio-analysis/5SxkdsY1ufZzoq9iXceLw9",205947,4
"20","Ball For Me (feat. Nicki Minaj)","Post Malone","4909870","6IaieqiCVvsNvEt6Y7yOFa",0.792,0.56,9,-4.125,1,0.225,0.493,0,0.0849,0.505,134.044,"audio_features","spotify:track:6IaieqiCVvsNvEt6Y7yOFa","https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa","https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa",206267,4
"21","Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd","4883722","1BuZAIO8WZpavWVbbq3Lci",0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,"audio_features","spotify:track:1BuZAIO8WZpavWVbbq3Lci","https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci","https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci",332301,4
"22","Love Lies (with Normani)","Khalid","4555735","45Egmo7icyopuzJN0oMEdk",0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,"audio_features","spotify:track:45Egmo7icyopuzJN0oMEdk","https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk","https://api.spotify.com/v1/audio-analysis/45Egmo7icyopuzJN0oMEdk",201707,4
"23","OTW","Khalid","4488741","6Hgh47WXVKtXN5zGOu0hjI",0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,"audio_features","spotify:track:6Hgh47WXVKtXN5zGOu0hjI","https://api.spotify.com/v1/tracks/6Hgh47WXVKtXN5zGOu0hjI","https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI",263014,4
"24","JAPAN","Famous Dex","4444067","5PTG6rrL6EPFD9E2QMI2pl",0.733,0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,"audio_features","spotify:track:5PTG6rrL6EPFD9E2QMI2pl","https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl","https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl",142000,4
"25","Spoil My Night (feat. Swae Lee)","Post Malone","4424183","5VuxWXbt7XENQCtE9TzpTv",0.669,0.675,1,-2.869,1,0.0337,0.337,1.5e-05,0.109,0.262,160.911,"audio_features","spotify:track:5VuxWXbt7XENQCtE9TzpTv","https://api.spotify.com/v1/tracks/5VuxWXbt7XENQCtE9TzpTv","https://api.spotify.com/v1/audio-analysis/5VuxWXbt7XENQCtE9TzpTv",194560,4
