"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","God's Plan","Drake","4007795","2XW4DbS6NddZxRPm5rMCeY",0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176,"audio_features","spotify:track:2XW4DbS6NddZxRPm5rMCeY","https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY","https://api.spotify.com/v1/audio-analysis/2XW4DbS6NddZxRPm5rMCeY",198960,4
"2","Freaky Friday (feat. Chris Brown)","Lil Dicky","2740114","10Igtw8bSDyyFs7KIsKngZ",0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,"audio_features","spotify:track:10Igtw8bSDyyFs7KIsKngZ","https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ","https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ",216632,4
"3","FRIENDS","Marshmello","2569650","08bNPGLD8AhKpnnERrAc6G",0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,"audio_features","spotify:track:08bNPGLD8AhKpnnERrAc6G","https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G","https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G",202621,4
"4","Psycho (feat. Ty Dolla $ign)","Post Malone","2559042","65NwOZqoXny4JxqAPlfxRF",0.74,0.558,8,-8.115,1,0.102,0.566,0,0.112,0.421,140.057,"audio_features","spotify:track:65NwOZqoXny4JxqAPlfxRF","https://api.spotify.com/v1/tracks/65NwOZqoXny4JxqAPlfxRF","https://api.spotify.com/v1/audio-analysis/65NwOZqoXny4JxqAPlfxRF",220880,4
"5","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2527499","5CLGzJsGqhCEECcpnFQA8x",0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,"audio_features","spotify:track:5CLGzJsGqhCEECcpnFQA8x","https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x","https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x",210773,4
"6","IDGAF","Dua Lipa","2368253","76cy1WJvNGJTj78UqeA5zr",0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,"audio_features","spotify:track:76cy1WJvNGJTj78UqeA5zr","https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr","https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr",217947,4
"7","Feel It Still","Portugal. The Man","2266823","6QgjcU0zLnzq5OrUoSZ3OK",0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,"audio_features","spotify:track:6QgjcU0zLnzq5OrUoSZ3OK","https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK","https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK",163253,4
"8","Paradise","George Ezra","2230765","38zwkK6TtTjIW9tpYBfZ3D",0.642,0.881,11,-3.537,1,0.0393,0.209,0,0.21,0.913,138.03,"audio_features","spotify:track:38zwkK6TtTjIW9tpYBfZ3D","https://api.spotify.com/v1/tracks/38zwkK6TtTjIW9tpYBfZ3D","https://api.spotify.com/v1/audio-analysis/38zwkK6TtTjIW9tpYBfZ3D",222045,4
"9","The Middle","Zedd","2159508","2ARqIya5NAuvFVHSN3bL0m",0.748,0.652,7,-3.02,1,0.058,0.208,0,0.128,0.431,106.914,"audio_features","spotify:track:2ARqIya5NAuvFVHSN3bL0m","https://api.spotify.com/v1/tracks/2ARqIya5NAuvFVHSN3bL0m","https://api.spotify.com/v1/audio-analysis/2ARqIya5NAuvFVHSN3bL0m",184732,4
"10","All The Stars (with SZA)","Kendrick Lamar","2069248","3GCdLUSnKSMJhs4Tj6CV3s",0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,"audio_features","spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s","https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s",232187,4
