"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","19159195","3NdDpSvN911VPGivFlV5d0",0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,"audio_features","spotify:track:3NdDpSvN911VPGivFlV5d0","https://api.spotify.com/v1/tracks/3NdDpSvN911VPGivFlV5d0","https://api.spotify.com/v1/audio-analysis/3NdDpSvN911VPGivFlV5d0",245200,4
"12","Scared to Be Lonely","Martin Garrix","18244939","3ebXMykcMXOcLeJ9xZ17XH",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,"audio_features","spotify:track:3ebXMykcMXOcLeJ9xZ17XH","https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH","https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH",220883,4
"13","Slide (feat. Frank Ocean & Migos)","Calvin Harris","17743602","7tr2za8SQg2CI8EDgrdtNl",0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,"audio_features","spotify:track:7tr2za8SQg2CI8EDgrdtNl","https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl","https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl",230813,4
"14","Issues","Julia Michaels","17394196","1sXUWdKx03aP9Gmzft58rt",0.683,0.427,8,-6.827,1,0.0777,0.368,0,0.0604,0.426,113.634,"audio_features","spotify:track:1sXUWdKx03aP9Gmzft58rt","https://api.spotify.com/v1/tracks/1sXUWdKx03aP9Gmzft58rt","https://api.spotify.com/v1/audio-analysis/1sXUWdKx03aP9Gmzft58rt",176347,4
"15","Castle on the Hill","Ed Sheeran","17353293","6PCUP3dWmTjcTtXY02oFdT",0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,"audio_features","spotify:track:6PCUP3dWmTjcTtXY02oFdT","https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT","https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT",261154,4
"16","Symphony (feat. Zara Larsson)","Clean Bandit","16964100","1x5sYLZiu9r5E43kMlt9f8",0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,"audio_features","spotify:track:1x5sYLZiu9r5E43kMlt9f8","https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8","https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8",212459,4
"17","Portland","Drake","16950176","2bjwRfXMk4uRgOD9IBYl9h",0.924,0.444,1,-8.227,1,0.243,0.0143,0,0.26,0.314,136.088,"audio_features","spotify:track:2bjwRfXMk4uRgOD9IBYl9h","https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h","https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h",236615,4
"18","Chained To The Rhythm","Katy Perry","15427624","6520aj0B4FSKGVuKNsOCOi",0.448,0.801,0,-5.363,1,0.165,0.0733,0,0.146,0.462,189.798,"audio_features","spotify:track:6520aj0B4FSKGVuKNsOCOi","https://api.spotify.com/v1/tracks/6520aj0B4FSKGVuKNsOCOi","https://api.spotify.com/v1/audio-analysis/6520aj0B4FSKGVuKNsOCOi",237734,4
"19","Blem","Drake","15105282","2XlHu0HcujBCkWMdIAvrqt",0.724,0.548,7,-8.062,0,0.0497,0.0521,7.4e-06,0.104,0.392,98.017,"audio_features","spotify:track:2XlHu0HcujBCkWMdIAvrqt","https://api.spotify.com/v1/tracks/2XlHu0HcujBCkWMdIAvrqt","https://api.spotify.com/v1/audio-analysis/2XlHu0HcujBCkWMdIAvrqt",216558,4
"20","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","15066480","5knuzwU65gJK7IF5yJsuaW",0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,"audio_features","spotify:track:5knuzwU65gJK7IF5yJsuaW","https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW","https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW",251088,4
"21","Believer","Imagine Dragons","14820972","0CcQNd8CINkwQfe1RDtGV6",0.779,0.787,10,-4.305,0,0.108,0.0524,0,0.14,0.708,124.982,"audio_features","spotify:track:0CcQNd8CINkwQfe1RDtGV6","https://api.spotify.com/v1/tracks/0CcQNd8CINkwQfe1RDtGV6","https://api.spotify.com/v1/audio-analysis/0CcQNd8CINkwQfe1RDtGV6",204347,4
"22","You Don't Know Me - Radio Edit","Jax Jones","14772014","00lNx0OcTJrS3MKHcB80HY",0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007,"audio_features","spotify:track:00lNx0OcTJrS3MKHcB80HY","https://api.spotify.com/v1/tracks/00lNx0OcTJrS3MKHcB80HY","https://api.spotify.com/v1/audio-analysis/00lNx0OcTJrS3MKHcB80HY",213947,4
"23","Cold","Maroon 5","14674892","5NNlUMcOEOdoOIwwaWXv0k",0.703,0.715,9,-6.285,0,0.114,0.139,0,0.0456,0.497,99.924,"audio_features","spotify:track:5NNlUMcOEOdoOIwwaWXv0k","https://api.spotify.com/v1/tracks/5NNlUMcOEOdoOIwwaWXv0k","https://api.spotify.com/v1/audio-analysis/5NNlUMcOEOdoOIwwaWXv0k",234308,4
"24","I Feel It Coming","The Weeknd","14147705","5GXAXm5YOmYT0kL5jHvYBt",0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,"audio_features","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt",269187,4
"25","iSpy (feat. Lil Yachty)","KYLE","13669659","2EEeOnHehOozLq4aS0n6SL",0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,"audio_features","spotify:track:2EEeOnHehOozLq4aS0n6SL","https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL","https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL",253107,4
