"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","In My Feelings","Drake","5911999","2G7V7zsVDxg1yRsu7Ew9RJ",0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,"audio_features","spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ",217925,4
"2","Shotgun","George Ezra","3933993","4ofwffwvvnbSkrMSCKQDaC",0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,"audio_features","spotify:track:4ofwffwvvnbSkrMSCKQDaC","https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC","https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC",201287,4
"3","Rise","Jonas Blue","3043307","3u1S1OmAUhx5DRlLrXqyp3",0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,"audio_features","spotify:track:3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3",194408,4
"4","Jackie Chan","Tiësto","2892791","4kWO6O1BUXcZmaxitpVUwp",0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,"audio_features","spotify:track:4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp",215760,4
"5","Don’t Matter To Me (with Michael Jackson)","Drake","2761631","6G8kHiVZ1jW7vHMPVRNZU0",0.826,0.318,10,-12.391,1,0.0574,0.493,0.0131,0.11,0.138,103.002,"audio_features","spotify:track:6G8kHiVZ1jW7vHMPVRNZU0","https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0","https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0",245787,4
"6","One Kiss (with Dua Lipa)","Calvin Harris","2740640","7ef4DlsgrMEH11cDZd32M6",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,"audio_features","spotify:track:7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6",214847,4
"7","Solo (feat. Demi Lovato)","Clean Bandit","2717006","6kPJZM97LwdG9QIsT7khp6",0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,"audio_features","spotify:track:6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6",222653,4
"8","Youngblood","5 Seconds of Summer","2508438","2iUXsYOEPhVqEBwsqP70rE",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,"audio_features","spotify:track:2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE",203418,4
"9","Better Now","Post Malone","2461075","7dt6x5M1jzdTEt8oCbisTK",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,"audio_features","spotify:track:7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK",231267,4
"10","If You're Over Me","Years & Years","2422045","1oc3jna2ablnfIKLYbKujl",0.67,0.853,8,-4.515,1,0.0884,0.0622,0,0.0602,0.615,103.843,"audio_features","spotify:track:1oc3jna2ablnfIKLYbKujl","https://api.spotify.com/v1/tracks/1oc3jna2ablnfIKLYbKujl","https://api.spotify.com/v1/audio-analysis/1oc3jna2ablnfIKLYbKujl",189000,4
