"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","rockstar","Post Malone","29659184","7wGoVu4Dady5GV0Sv4UIsx",0.577,0.522,5,-6.594,0,0.0984,0.13,9.03e-05,0.142,0.119,159.772,"audio_features","spotify:track:7wGoVu4Dady5GV0Sv4UIsx","https://api.spotify.com/v1/tracks/7wGoVu4Dady5GV0Sv4UIsx","https://api.spotify.com/v1/audio-analysis/7wGoVu4Dady5GV0Sv4UIsx",218320,4
"2","All I Want for Christmas Is You","Mariah Carey","27628914","0bYg9bo50gSsH3LtXe2SQn",0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,"audio_features","spotify:track:0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn","https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn",241107,4
"3","Havana","Camila Cabello","24839450","0ofbQMrRDsUaVKq2mGLEAb",0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,"audio_features","spotify:track:0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb","https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb",216897,4
"4","River (feat. Ed Sheeran)","Eminem","23850884","5UEnHoDYpsxlfzWLZIc7LD",0.757,0.748,8,-5.794,0,0.473,0.17,0,0.0759,0.693,90.052,"audio_features","spotify:track:5UEnHoDYpsxlfzWLZIc7LD","https://api.spotify.com/v1/tracks/5UEnHoDYpsxlfzWLZIc7LD","https://api.spotify.com/v1/audio-analysis/5UEnHoDYpsxlfzWLZIc7LD",221013,4
"5","Last Christmas","Wham!","21543828","2FRnf9qhLbvw8fu4IBXx78",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,"audio_features","spotify:track:2FRnf9qhLbvw8fu4IBXx78","https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78","https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78",262960,4
"6","New Rules","Dua Lipa","19656786","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
"7","Wolves","Selena Gomez","18456533","7EmGUiUaOSGDnUUQUDrOXC",0.715,0.802,11,-4.647,0,0.0394,0.139,0,0.177,0.327,124.989,"audio_features","spotify:track:7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/tracks/7EmGUiUaOSGDnUUQUDrOXC","https://api.spotify.com/v1/audio-analysis/7EmGUiUaOSGDnUUQUDrOXC",197993,4
"8","Perfect","Ed Sheeran","18362884","0tgVpDi06FyKpA1z0VMD4v",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,"audio_features","spotify:track:0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v",263400,3
"9","Échame La Culpa","Luis Fonsi","16875609","1zsG4eaZmkA1dvjDDsAGLK",0.724,0.895,7,-3.617,1,0.0411,0.0322,0,0.097,0.64,96.022,"audio_features","spotify:track:1zsG4eaZmkA1dvjDDsAGLK","https://api.spotify.com/v1/tracks/1zsG4eaZmkA1dvjDDsAGLK","https://api.spotify.com/v1/audio-analysis/1zsG4eaZmkA1dvjDDsAGLK",173720,4
"10","Gucci Gang","Lil Pump","16536376","43ZyHQITOjhciSUUNPVRHc",0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,"audio_features","spotify:track:43ZyHQITOjhciSUUNPVRHc","https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc","https://api.spotify.com/v1/audio-analysis/43ZyHQITOjhciSUUNPVRHc",124056,4
"11","Let You Down","NF","16380743","6mrKP2jyIQmM0rw6fQryjr",0.659,0.716,5,-5.673,0,0.111,0.33,0,0.173,0.437,148.015,"audio_features","spotify:track:6mrKP2jyIQmM0rw6fQryjr","https://api.spotify.com/v1/tracks/6mrKP2jyIQmM0rw6fQryjr","https://api.spotify.com/v1/audio-analysis/6mrKP2jyIQmM0rw6fQryjr",212120,4
"12","Him & I (with Halsey)","G-Eazy","15532262","5k38wzpLb15YgncyWdTZE4",0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,"audio_features","spotify:track:5k38wzpLb15YgncyWdTZE4","https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4","https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4",268867,4
"13","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","15476998","1bhUWB0zJMIKr9yVPrkEuI",0.587,0.299,8,-7.365,1,0.0263,0.779,0,0.123,0.356,94.992,"audio_features","spotify:track:1bhUWB0zJMIKr9yVPrkEuI","https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI","https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI",259550,3
"14","Too Good At Goodbyes","Sam Smith","15301201","1mXVgsBdtIVeCLJnSnmtdV",0.698,0.375,5,-8.279,1,0.0491,0.652,0,0.173,0.534,91.92,"audio_features","spotify:track:1mXVgsBdtIVeCLJnSnmtdV","https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV","https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV",201000,4
