"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","In My Feelings","Drake","35138164","2G7V7zsVDxg1yRsu7Ew9RJ",0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,"audio_features","spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ",217925,4
"2","Girls Like You (feat. Cardi B)","Maroon 5","24425122","7fa9MBXhVfQ8P8Df9OEbD8",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,"audio_features","spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8",235545,4
"3","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","23484711","2E124GmJRnBJuXbTb4cPUB",0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,"audio_features","spotify:track:2E124GmJRnBJuXbTb4cPUB","https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB","https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB",179405,4
"4","Eastside (with Halsey & Khalid)","benny blanco","23028232","0d2iYfpKoM0QCKvcLCkBao",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,"audio_features","spotify:track:0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao",173800,4
"5","SICKO MODE","Travis Scott","22881136","2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4
"6","Lucid Dreams","Juice WRLD","22470833","0s3nnoMeVWz3989MkNQiRf",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features","spotify:track:0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf",239836,4
"7","No Brainer","DJ Khaled","21883612","5WvAo7DNuPRmk4APhdPzi8",0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,"audio_features","spotify:track:5WvAo7DNuPRmk4APhdPzi8","https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8","https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8",260000,5
"8","God is a woman","Ariana Grande","21848489","5OCJzvD7sykQEKHH7qAC3C",0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,"audio_features","spotify:track:5OCJzvD7sykQEKHH7qAC3C","https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C","https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C",197547,4
"9","In My Mind","Dynoro","21258977","0E9ZjEAyAwOXZ7wJC0PD33",0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,"audio_features","spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33",184560,4
"10","breathin","Ariana Grande","20258393","4OafepJy2teCjYJbvFE60J",0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,"audio_features","spotify:track:4OafepJy2teCjYJbvFE60J","https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J","https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J",198160,4
"11","I Like It","Cardi B","19346864","58q2HKrzhC3ozto2nDdN4z",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,"audio_features","spotify:track:58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z",253390,4
"12","Taste (feat. Offset)","Tyga","19022497","5IaHrVsrferBYDm0bDyABy",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,"audio_features","spotify:track:5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy",232959,4
"13","Promises (with Sam Smith)","Calvin Harris","18917996","5N5k9nd479b1xpDZ4usjrg",0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,"audio_features","spotify:track:5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg",213309,4
"14","SAD!","XXXTENTACION","17425609","3ee8Jmje8o58CHK66QrVC2",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,"audio_features","spotify:track:3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2",166606,4
"15","Solo (feat. Demi Lovato)","Clean Bandit","17099174","6kPJZM97LwdG9QIsT7khp6",0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,"audio_features","spotify:track:6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6",222653,4
"16","Happier","Marshmello","16705781","2dpaYNEQHiRxtZbfNsse99",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,"audio_features","spotify:track:2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99",214290,4
"17","Rise","Jonas Blue","16524786","3u1S1OmAUhx5DRlLrXqyp3",0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,"audio_features","spotify:track:3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3",194408,4
"18","Better Now","Post Malone","16334841","7dt6x5M1jzdTEt8oCbisTK",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,"audio_features","spotify:track:7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK",231267,4
"19","Body (feat. brando)","Loud Luxury","16136787","7K7MUBCnzgBAvMVW2RTWNs",0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,"audio_features","spotify:track:7K7MUBCnzgBAvMVW2RTWNs","https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs","https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs",163216,4
"20","Vaina Loca","Ozuna","16043684","48zFZh27QU5qsrBjn4C2FA",0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.983,"audio_features","spotify:track:48zFZh27QU5qsrBjn4C2FA","https://api.spotify.com/v1/tracks/48zFZh27QU5qsrBjn4C2FA","https://api.spotify.com/v1/audio-analysis/48zFZh27QU5qsrBjn4C2FA",176133,4
"21","Jackie Chan","Tiësto","15933725","4kWO6O1BUXcZmaxitpVUwp",0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,"audio_features","spotify:track:4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp",215760,4
"22","Youngblood","5 Seconds of Summer","15544430","2iUXsYOEPhVqEBwsqP70rE",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,"audio_features","spotify:track:2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE",203418,4
"23","Be Alright","Dean Lewis","14316553","3EPXxR3ImUwfayaurPi3cm",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,"audio_features","spotify:track:3EPXxR3ImUwfayaurPi3cm","https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm","https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm",196373,4
"24","One Kiss (with Dua Lipa)","Calvin Harris","14172671","7ef4DlsgrMEH11cDZd32M6",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,"audio_features","spotify:track:7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6",214847,4
