"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","In My Feelings","Drake","65825491","2G7V7zsVDxg1yRsu7Ew9RJ",0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,"audio_features","spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ",217925,4
"2","I Like It","Cardi B","27078418","58q2HKrzhC3ozto2nDdN4z",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,"audio_features","spotify:track:58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z",253390,4
"3","Girls Like You (feat. Cardi B)","Maroon 5","26784966","7fa9MBXhVfQ8P8Df9OEbD8",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,"audio_features","spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8",235545,4
"4","God is a woman","Ariana Grande","25368396","7gkWXbAxIYuvtOpcN3p9GJ",0.604,0.673,1,-5.979,1,0.0545,0.0268,3.32e-05,0.187,0.287,144.971,"audio_features","spotify:track:7gkWXbAxIYuvtOpcN3p9GJ","https://api.spotify.com/v1/tracks/7gkWXbAxIYuvtOpcN3p9GJ","https://api.spotify.com/v1/audio-analysis/7gkWXbAxIYuvtOpcN3p9GJ",197573,4
"5","Lucid Dreams","Juice WRLD","24992827","0s3nnoMeVWz3989MkNQiRf",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features","spotify:track:0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf",239836,4
"6","Taste (feat. Offset)","Tyga","24364886","5IaHrVsrferBYDm0bDyABy",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,"audio_features","spotify:track:5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy","https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy",232959,4
"7","SAD!","XXXTENTACION","24270898","3ee8Jmje8o58CHK66QrVC2",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,"audio_features","spotify:track:3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2","https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2",166606,4
"8","Solo (feat. Demi Lovato)","Clean Bandit","23808036","6kPJZM97LwdG9QIsT7khp6",0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,"audio_features","spotify:track:6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6",222653,4
"9","One Kiss (with Dua Lipa)","Calvin Harris","22895006","7ef4DlsgrMEH11cDZd32M6",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,"audio_features","spotify:track:7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6",214847,4
"10","Better Now","Post Malone","22134955","7dt6x5M1jzdTEt8oCbisTK",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,"audio_features","spotify:track:7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK",231267,4
"11","Jackie Chan","Tiësto","20880528","4kWO6O1BUXcZmaxitpVUwp",0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,"audio_features","spotify:track:4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp","https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp",215760,4
"12","Rise","Jonas Blue","20761497","3u1S1OmAUhx5DRlLrXqyp3",0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,"audio_features","spotify:track:3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3","https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3",194408,4
"13","Don’t Matter To Me (with Michael Jackson)","Drake","20626760","6G8kHiVZ1jW7vHMPVRNZU0",0.826,0.318,10,-12.391,1,0.0574,0.493,0.0131,0.11,0.138,103.002,"audio_features","spotify:track:6G8kHiVZ1jW7vHMPVRNZU0","https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0","https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0",245787,4
"14","Youngblood","5 Seconds of Summer","20078198","2iUXsYOEPhVqEBwsqP70rE",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,"audio_features","spotify:track:2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE",203418,4
"15","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","17986153","2E124GmJRnBJuXbTb4cPUB",0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,"audio_features","spotify:track:2E124GmJRnBJuXbTb4cPUB","https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB","https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB",179405,4
"16","Nonstop","Drake","17271227","0TlLq3lA83rQOYtrqBqSct",0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,"audio_features","spotify:track:0TlLq3lA83rQOYtrqBqSct","https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct","https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct",238614,4
"17","Te Boté - Remix","Nio Garcia","17092117","3V8UKqhEK5zBkBb6d6ub8i",0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,"audio_features","spotify:track:3V8UKqhEK5zBkBb6d6ub8i","https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i","https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i",417920,4
"18","Moonlight","XXXTENTACION","17063239","0JP9xo3adEtGSdUEISiszL",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,"audio_features","spotify:track:0JP9xo3adEtGSdUEISiszL","https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL","https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL",135090,4
"19","God's Plan","Drake","16251107","6DCZcSspjsKoFjzjrWoCdn",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,"audio_features","spotify:track:6DCZcSspjsKoFjzjrWoCdn","https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn","https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn",198973,4
"20","Eastside (with Halsey & Khalid)","benny blanco","16201018","0d2iYfpKoM0QCKvcLCkBao",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,"audio_features","spotify:track:0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao",173800,4
"21","Ocean (feat. Khalid)","Martin Garrix","15506395","3nc420PXjTdBV5TN0gCFkS",0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,"audio_features","spotify:track:3nc420PXjTdBV5TN0gCFkS","https://api.spotify.com/v1/tracks/3nc420PXjTdBV5TN0gCFkS","https://api.spotify.com/v1/audio-analysis/3nc420PXjTdBV5TN0gCFkS",216420,4
"22","Nice For What","Drake","15397619","3CA9pLiwRIGtUBiMjbZmRw",0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,"audio_features","spotify:track:3CA9pLiwRIGtUBiMjbZmRw","https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw","https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw",210747,4
"23","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","14908267","4hQ6UGyWQIGJmHSo0J88JW",0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,"audio_features","spotify:track:4hQ6UGyWQIGJmHSo0J88JW","https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW","https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW",207905,4
"24","Sin Pijama","Becky G","14701169","2ijef6ni2amuunRoKTlgww",0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,"audio_features","spotify:track:2ijef6ni2amuunRoKTlgww","https://api.spotify.com/v1/tracks/2ijef6ni2amuunRoKTlgww","https://api.spotify.com/v1/audio-analysis/2ijef6ni2amuunRoKTlgww",188560,4
"25","Body","Loud Luxury","14338200","43V1z6QToNNWNldV4FEG6r",0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,"audio_features","spotify:track:43V1z6QToNNWNldV4FEG6r","https://api.spotify.com/v1/tracks/43V1z6QToNNWNldV4FEG6r","https://api.spotify.com/v1/audio-analysis/43V1z6QToNNWNldV4FEG6r",163216,4
