"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","This Is America","Childish Gambino","1776730","0b9oOr2ZgvyQu88wzixux9",0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,"audio_features","spotify:track:0b9oOr2ZgvyQu88wzixux9","https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9","https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9",225773,4
"12","Bad Vibe","M.O","1746464","2aeKv96tpmi1T3ctpAZBqB",0.804,0.697,10,-4.42,1,0.0468,0.18,0,0.0961,0.768,110,"audio_features","spotify:track:2aeKv96tpmi1T3ctpAZBqB","https://api.spotify.com/v1/tracks/2aeKv96tpmi1T3ctpAZBqB","https://api.spotify.com/v1/audio-analysis/2aeKv96tpmi1T3ctpAZBqB",214253,4
"13","German","EO","1744491","7cwLbWHs42c8JmrW9BJZos",0.862,0.583,8,-6.26,0,0.0654,0.811,1.86e-05,0.191,0.852,103.019,"audio_features","spotify:track:7cwLbWHs42c8JmrW9BJZos","https://api.spotify.com/v1/tracks/7cwLbWHs42c8JmrW9BJZos","https://api.spotify.com/v1/audio-analysis/7cwLbWHs42c8JmrW9BJZos",170825,4
"14","FRIENDS","Marshmello","1729440","08bNPGLD8AhKpnnERrAc6G",0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,"audio_features","spotify:track:08bNPGLD8AhKpnnERrAc6G","https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G","https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G",202621,4
"15","Paradise","George Ezra","1650446","38zwkK6TtTjIW9tpYBfZ3D",0.642,0.881,11,-3.537,1,0.0393,0.209,0,0.21,0.913,138.03,"audio_features","spotify:track:38zwkK6TtTjIW9tpYBfZ3D","https://api.spotify.com/v1/tracks/38zwkK6TtTjIW9tpYBfZ3D","https://api.spotify.com/v1/audio-analysis/38zwkK6TtTjIW9tpYBfZ3D",222045,4
"16","Lullaby","Sigala","1618084","5xzCzOAOfRi4DOttSzvznR",0.725,0.834,5,-3.913,0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026,"audio_features","spotify:track:5xzCzOAOfRi4DOttSzvznR","https://api.spotify.com/v1/tracks/5xzCzOAOfRi4DOttSzvznR","https://api.spotify.com/v1/audio-analysis/5xzCzOAOfRi4DOttSzvznR",204022,4
"17","Solo (feat. Demi Lovato)","Clean Bandit","1609486","6kPJZM97LwdG9QIsT7khp6",0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,"audio_features","spotify:track:6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6",222653,4
"18","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","1602738","5CLGzJsGqhCEECcpnFQA8x",0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,"audio_features","spotify:track:5CLGzJsGqhCEECcpnFQA8x","https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x","https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x",210773,4
"19","Psycho (feat. Ty Dolla $ign)","Post Malone","1581874","3swc6WTsr7rl9DqQKQA55C",0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,"audio_features","spotify:track:3swc6WTsr7rl9DqQKQA55C","https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C","https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C",221440,4
"20","I Like It","Cardi B","1575807","58q2HKrzhC3ozto2nDdN4z",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,"audio_features","spotify:track:58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z",253390,4
"21","The Middle","Zedd","1575044","2ARqIya5NAuvFVHSN3bL0m",0.748,0.652,7,-3.02,1,0.058,0.208,0,0.128,0.431,106.914,"audio_features","spotify:track:2ARqIya5NAuvFVHSN3bL0m","https://api.spotify.com/v1/tracks/2ARqIya5NAuvFVHSN3bL0m","https://api.spotify.com/v1/audio-analysis/2ARqIya5NAuvFVHSN3bL0m",184732,4
"22","In My Blood","Shawn Mendes","1504826","21YnmkSDhUkmkkni22Svc4",0.622,0.709,5,-7.32,1,0.0669,0.0582,0,0.126,0.488,140.018,"audio_features","spotify:track:21YnmkSDhUkmkkni22Svc4","https://api.spotify.com/v1/tracks/21YnmkSDhUkmkkni22Svc4","https://api.spotify.com/v1/audio-analysis/21YnmkSDhUkmkkni22Svc4",211360,4
"23","Flames","David Guetta","1425937","33IOhptvC2Qoy2UhjiHXLV",0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,"audio_features","spotify:track:33IOhptvC2Qoy2UhjiHXLV","https://api.spotify.com/v1/tracks/33IOhptvC2Qoy2UhjiHXLV","https://api.spotify.com/v1/audio-analysis/33IOhptvC2Qoy2UhjiHXLV",195000,4
"24","This Is Me","Keala Settle","1355314","2xGjteMU3E1tkEPVFBO08U",0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,"audio_features","spotify:track:2xGjteMU3E1tkEPVFBO08U","https://api.spotify.com/v1/tracks/2xGjteMU3E1tkEPVFBO08U","https://api.spotify.com/v1/audio-analysis/2xGjteMU3E1tkEPVFBO08U",234707,4
"25","rockstar (feat. 21 Savage)","Post Malone","1289455","0e7ipj03S05BNilyu5bRzt",0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,"audio_features","spotify:track:0e7ipj03S05BNilyu5bRzt","https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt","https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt",218147,4
