"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"15","Chantaje (feat. Maluma)","Shakira","15385694","6mICuAdrwEjh6Y6lroV2Kg",0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,"audio_features","spotify:track:6mICuAdrwEjh6Y6lroV2Kg","https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg","https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg",195840,4
"16","Let Me Love You","DJ Snake","15352727","4pdPtRcBmOSQDlJ3Fk945m",0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,"audio_features","spotify:track:4pdPtRcBmOSQDlJ3Fk945m","https://api.spotify.com/v1/tracks/4pdPtRcBmOSQDlJ3Fk945m","https://api.spotify.com/v1/audio-analysis/4pdPtRcBmOSQDlJ3Fk945m",205947,4
"17","Just Hold On","Steve Aoki","15092583","3EmmCZoqpWOTY1g2GBwJoR",0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,"audio_features","spotify:track:3EmmCZoqpWOTY1g2GBwJoR","https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR","https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR",198774,4
"18","Bad Things (with Camila Cabello)","Machine Gun Kelly","14742473","1PSBzsahR2AKwLJgx8ehBj",0.697,0.691,2,-4.757,1,0.146,0.214,0,0.185,0.305,137.853,"audio_features","spotify:track:1PSBzsahR2AKwLJgx8ehBj","https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj","https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj",239293,4
"19","24K Magic","Bruno Mars","14519454","6b8Be6ljOzmkOmFslEb23P",0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,"audio_features","spotify:track:6b8Be6ljOzmkOmFslEb23P","https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P","https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P",225983,4
"20","How Far I'll Go - From ""Moana""","Alessia Cara","12532775","5hYTyyh2odQKphUbMqc5gN",0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,"audio_features","spotify:track:5hYTyyh2odQKphUbMqc5gN","https://api.spotify.com/v1/tracks/5hYTyyh2odQKphUbMqc5gN","https://api.spotify.com/v1/audio-analysis/5hYTyyh2odQKphUbMqc5gN",175517,4
"21","Black Beatles","Rae Sremmurd","12151949","6fujklziTHa8uoM5OQSfIo",0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,"audio_features","spotify:track:6fujklziTHa8uoM5OQSfIo","https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo","https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo",291893,4
"22","One Dance","Drake","12090211","1xznGGDReH1oQq0xzbwXa3",0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,"audio_features","spotify:track:1xznGGDReH1oQq0xzbwXa3","https://api.spotify.com/v1/tracks/1xznGGDReH1oQq0xzbwXa3","https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3",173987,4
"23","Side To Side","Ariana Grande","12037379","4pLwZjInHj3SimIyN9SnOz",0.648,0.738,6,-5.883,0,0.247,0.0408,0,0.292,0.603,159.145,"audio_features","spotify:track:4pLwZjInHj3SimIyN9SnOz","https://api.spotify.com/v1/tracks/4pLwZjInHj3SimIyN9SnOz","https://api.spotify.com/v1/audio-analysis/4pLwZjInHj3SimIyN9SnOz",226160,4
"24","Cold Water (feat. Justin Bieber & MØ)","Major Lazer","11762866","6DNtNfH8hXkqOX1sjqmI7p",0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,"audio_features","spotify:track:6DNtNfH8hXkqOX1sjqmI7p","https://api.spotify.com/v1/tracks/6DNtNfH8hXkqOX1sjqmI7p","https://api.spotify.com/v1/audio-analysis/6DNtNfH8hXkqOX1sjqmI7p",185352,4
"25","All Night","The Vamps","11700052","1yNyoWWWikbLhwIGWjZuDW",0.563,0.775,8,-6.433,1,0.0366,0.00251,0,0.326,0.458,144.945,"audio_features","spotify:track:1yNyoWWWikbLhwIGWjZuDW","https://api.spotify.com/v1/tracks/1yNyoWWWikbLhwIGWjZuDW","https://api.spotify.com/v1/audio-analysis/1yNyoWWWikbLhwIGWjZuDW",197793,4
