"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","I Love It (& Lil Pump)","Kanye West","33921412","4S8d14HvHb70ImctNgVzQQ",0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,"audio_features","spotify:track:4S8d14HvHb70ImctNgVzQQ","https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ","https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ",127947,4
"2","Falling Down - Bonus Track","Lil Peep","32511658","0Dn40gxVCMo5TkgS8Ik18Q",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,"audio_features","spotify:track:0Dn40gxVCMo5TkgS8Ik18Q","https://api.spotify.com/v1/tracks/0Dn40gxVCMo5TkgS8Ik18Q","https://api.spotify.com/v1/audio-analysis/0Dn40gxVCMo5TkgS8Ik18Q",196400,4
"3","Happier","Marshmello","24222554","2dpaYNEQHiRxtZbfNsse99",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,"audio_features","spotify:track:2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99",214290,4
"4","In My Feelings","Drake","22304777","2G7V7zsVDxg1yRsu7Ew9RJ",0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,"audio_features","spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ","https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ",217925,4
"5","Eastside (with Halsey & Khalid)","benny blanco","22293206","0d2iYfpKoM0QCKvcLCkBao",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,"audio_features","spotify:track:0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao",173800,4
"6","Promises (with Sam Smith)","Calvin Harris","21838886","5N5k9nd479b1xpDZ4usjrg",0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,"audio_features","spotify:track:5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg",213309,4
"7","In My Mind","Dynoro","21515150","0E9ZjEAyAwOXZ7wJC0PD33",0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,"audio_features","spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33",184560,4
"8","Lucky You (feat. Joyner Lucas)","Eminem","21396072","60SdxE8apGAxMiRrpbmLY0",0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,"audio_features","spotify:track:60SdxE8apGAxMiRrpbmLY0","https://api.spotify.com/v1/tracks/60SdxE8apGAxMiRrpbmLY0","https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0",244679,4
"9","Lucid Dreams","Juice WRLD","18879687","0s3nnoMeVWz3989MkNQiRf",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features","spotify:track:0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf",239836,4
"10","SICKO MODE","Travis Scott","18709601","2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4
