"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","thank u, next","Ariana Grande","39493862","2rPE9A1vEgShuZxxzR2tZH",0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,"audio_features","spotify:track:2rPE9A1vEgShuZxxzR2tZH","https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH","https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH",207333,4
"2","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","30680881","4w8niZpiMy6qz1mntFA5uM",0.841,0.798,1,-4.206,0,0.229,0.153,3.33e-06,0.0618,0.591,95.948,"audio_features","spotify:track:4w8niZpiMy6qz1mntFA5uM","https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM","https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM",212500,4
"3","MIA (feat. Drake)","Bad Bunny","23446886","116H0KvKr2Zl4RPuVBruDO",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,"audio_features","spotify:track:116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO",210368,4
"4","Without Me","Halsey","21113720","5p7ujcrUXASCNwRaWNHR1C",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"audio_features","spotify:track:5p7ujcrUXASCNwRaWNHR1C","https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C","https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C",201661,4
"5","Happier","Marshmello","20759276","2dpaYNEQHiRxtZbfNsse99",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,"audio_features","spotify:track:2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99",214290,4
"6","SICKO MODE","Travis Scott","19766083","2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4
"7","ZEZE (feat. Travis Scott & Offset)","Kodak Black","19710760","7l3E7lcozEodtVsSTCkcaA",0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,"audio_features","spotify:track:7l3E7lcozEodtVsSTCkcaA","https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA","https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA",228654,4
"8","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","19262725","1A6OTy97kk0mMdm78rHsm8",0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,"audio_features","spotify:track:1A6OTy97kk0mMdm78rHsm8","https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8","https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8",158053,4
"9","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","18458056","2LskIZrCeLxRvCiGP8gxlh",0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,"audio_features","spotify:track:2LskIZrCeLxRvCiGP8gxlh","https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh","https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh",198903,4
"10","Shallow","Lady Gaga","18150015","2VxeLyX666F8uXCJ0dZF8B",0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,"audio_features","spotify:track:2VxeLyX666F8uXCJ0dZF8B","https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B","https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B",215733,4
