"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Funky Friday","Dave","2896828","01IQ4aQgOf0Kkq3a273hmO",0.975,0.535,1,-7.227,1,0.196,0.0783,0,0.107,0.671,125.066,"audio_features","spotify:track:01IQ4aQgOf0Kkq3a273hmO","https://api.spotify.com/v1/tracks/01IQ4aQgOf0Kkq3a273hmO","https://api.spotify.com/v1/audio-analysis/01IQ4aQgOf0Kkq3a273hmO",182741,4
"2","Happier","Marshmello","2737042","2dpaYNEQHiRxtZbfNsse99",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,"audio_features","spotify:track:2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99",214290,4
"3","Eastside (with Halsey & Khalid)","benny blanco","2582120","0d2iYfpKoM0QCKvcLCkBao",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,"audio_features","spotify:track:0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao","https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao",173800,4
"4","Promises (with Sam Smith)","Calvin Harris","2412347","5N5k9nd479b1xpDZ4usjrg",0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,"audio_features","spotify:track:5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg",213309,4
"5","Woman Like Me (feat. Nicki Minaj)","Little Mix","2238089","6rrTr2HEAzlpC4KWZxF3S1",0.757,0.849,5,-3.424,0,0.0536,0.173,0,0.0878,0.826,150.036,"audio_features","spotify:track:6rrTr2HEAzlpC4KWZxF3S1","https://api.spotify.com/v1/tracks/6rrTr2HEAzlpC4KWZxF3S1","https://api.spotify.com/v1/audio-analysis/6rrTr2HEAzlpC4KWZxF3S1",228207,4
"6","Shallow","Lady Gaga","2233421","2VxeLyX666F8uXCJ0dZF8B",0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,"audio_features","spotify:track:2VxeLyX666F8uXCJ0dZF8B","https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B","https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B",215733,4
"7","Let You Love Me","Rita Ora","2203691","6xtcFXSo8H9BZN637BMVKS",0.531,0.854,10,-3.149,1,0.198,0.288,0,0.0773,0.456,94.419,"audio_features","spotify:track:6xtcFXSo8H9BZN637BMVKS","https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS","https://api.spotify.com/v1/audio-analysis/6xtcFXSo8H9BZN637BMVKS",190000,4
"8","ZEZE (feat. Travis Scott & Offset)","Kodak Black","2122986","7l3E7lcozEodtVsSTCkcaA",0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,"audio_features","spotify:track:7l3E7lcozEodtVsSTCkcaA","https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA","https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA",228654,4
"9","Electricity (with Dua Lipa)","Silk City","1950358","5N4erncE7kuUccm7zEmwzk",0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,"audio_features","spotify:track:5N4erncE7kuUccm7zEmwzk","https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk","https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk",238173,4
"10","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","1938027","1A6OTy97kk0mMdm78rHsm8",0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,"audio_features","spotify:track:1A6OTy97kk0mMdm78rHsm8","https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8","https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8",158053,4
"11","In My Mind","Dynoro","1870505","0E9ZjEAyAwOXZ7wJC0PD33",0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,"audio_features","spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33","https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33",184560,4
"12","I Love It (& Lil Pump)","Kanye West","1820899","4S8d14HvHb70ImctNgVzQQ",0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,"audio_features","spotify:track:4S8d14HvHb70ImctNgVzQQ","https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ","https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ",127947,4
"13","Back & Forth","MK","1601176","4M8x1TR36VMQMFMbGCdoyA",0.684,0.816,10,-5.211,0,0.0322,0.0181,0,0.0222,0.702,121.993,"audio_features","spotify:track:4M8x1TR36VMQMFMbGCdoyA","https://api.spotify.com/v1/tracks/4M8x1TR36VMQMFMbGCdoyA","https://api.spotify.com/v1/audio-analysis/4M8x1TR36VMQMFMbGCdoyA",196215,4
"14","Better","Khalid","1593305","2OpBganfGk2GVdSlRdxzaX",0.695,0.586,0,-10.315,0,0.0658,0.102,0.317,0.113,0.112,98.035,"audio_features","spotify:track:2OpBganfGk2GVdSlRdxzaX","https://api.spotify.com/v1/tracks/2OpBganfGk2GVdSlRdxzaX","https://api.spotify.com/v1/audio-analysis/2OpBganfGk2GVdSlRdxzaX",229320,4
"15","Be Alright","Dean Lewis","1479538","3EPXxR3ImUwfayaurPi3cm",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,"audio_features","spotify:track:3EPXxR3ImUwfayaurPi3cm","https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm","https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm",196373,4
"16","Thursday","Jess Glynne","1459152","3ji4bcQugJj5B6NRGYDNwP",0.82,0.582,2,-4.441,1,0.0454,0.428,0,0.0419,0.309,112.064,"audio_features","spotify:track:3ji4bcQugJj5B6NRGYDNwP","https://api.spotify.com/v1/tracks/3ji4bcQugJj5B6NRGYDNwP","https://api.spotify.com/v1/audio-analysis/3ji4bcQugJj5B6NRGYDNwP",214027,4
"17","MIA (feat. Drake)","Bad Bunny","1434977","116H0KvKr2Zl4RPuVBruDO",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,"audio_features","spotify:track:116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO",210368,4
"18","Shotgun","George Ezra","1430955","4ofwffwvvnbSkrMSCKQDaC",0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,"audio_features","spotify:track:4ofwffwvvnbSkrMSCKQDaC","https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC","https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC",201287,4
"19","Lucid Dreams","Juice WRLD","1421457","0s3nnoMeVWz3989MkNQiRf",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features","spotify:track:0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf",239836,4
"20","SICKO MODE","Travis Scott","1419159","2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,"audio_features","spotify:track:2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h","https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h",312820,4
"21","Without Me","Halsey","1416498","5p7ujcrUXASCNwRaWNHR1C",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"audio_features","spotify:track:5p7ujcrUXASCNwRaWNHR1C","https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C","https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C",201661,4
"22","Just Got Paid","Sigala","1404091","5CpkVOosLFc83LbwqO6hnI",0.734,0.921,6,-1.936,0,0.0863,0.0328,0,0.197,0.654,120.056,"audio_features","spotify:track:5CpkVOosLFc83LbwqO6hnI","https://api.spotify.com/v1/tracks/5CpkVOosLFc83LbwqO6hnI","https://api.spotify.com/v1/audio-analysis/5CpkVOosLFc83LbwqO6hnI",218480,4
