"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Despacito - Remix","Luis Fonsi","33868177","5CtI0qwDJkDQGwXD1H1cLb",0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,"audio_features","spotify:track:5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb","https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb",228827,4
"2","Mi Gente","J Balvin","28702962","2rb5MvYT7ZIxbKW5hfcHx8",0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,"audio_features","spotify:track:2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/tracks/2rb5MvYT7ZIxbKW5hfcHx8","https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8",189440,4
"3","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","28003065","1OAh8uOEOvTDqkKFsKksCi",0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.98,"audio_features","spotify:track:1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi","https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi",204173,4
"4","Unforgettable","French Montana","25237319","3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"audio_features","spotify:track:3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe","https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe",233902,4
"5","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","23519550","3DXncPQOG4VBw3QHh3S817",0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,"audio_features","spotify:track:3DXncPQOG4VBw3QHh3S817","https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817","https://api.spotify.com/v1/audio-analysis/3DXncPQOG4VBw3QHh3S817",288600,4
"6","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","22782583","5bcTCxgc7xVfSaMV3RuVke",0.893,0.745,11,-3.105,0,0.0571,0.0642,0,0.0943,0.872,101.018,"audio_features","spotify:track:5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke","https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke",223413,4
"7","2U (feat. Justin Bieber)","David Guetta","22246704","3A7qX2QjDlPnazUsRk5y0M",0.548,0.65,8,-5.827,0,0.0591,0.219,0,0.225,0.557,144.937,"audio_features","spotify:track:3A7qX2QjDlPnazUsRk5y0M","https://api.spotify.com/v1/tracks/3A7qX2QjDlPnazUsRk5y0M","https://api.spotify.com/v1/audio-analysis/3A7qX2QjDlPnazUsRk5y0M",194897,4
"8","Shape of You","Ed Sheeran","21588279","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"9","Attention","Charlie Puth","20799406","4iLqG9SeJSnt0cSPICSjxv",0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,"audio_features","spotify:track:4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv","https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv",211475,4
"10","Strip That Down","Liam Payne","19926360","6EpRaXYhGOB3fj4V2uDkMJ",0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028,"audio_features","spotify:track:6EpRaXYhGOB3fj4V2uDkMJ","https://api.spotify.com/v1/tracks/6EpRaXYhGOB3fj4V2uDkMJ","https://api.spotify.com/v1/audio-analysis/6EpRaXYhGOB3fj4V2uDkMJ",204502,4
