"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Moonlight","XXXTENTACION","6672734","0JP9xo3adEtGSdUEISiszL",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,"audio_features","spotify:track:0JP9xo3adEtGSdUEISiszL","https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL","https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL",135090,4
"12","Happier","Marshmello","6451291","2dpaYNEQHiRxtZbfNsse99",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,"audio_features","spotify:track:2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99","https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99",214290,4
"13","I Like It","Cardi B","6305266","58q2HKrzhC3ozto2nDdN4z",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,"audio_features","spotify:track:58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z","https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z",253390,4
"14","Better Now","Post Malone","6294154","7dt6x5M1jzdTEt8oCbisTK",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,"audio_features","spotify:track:7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK","https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK",231267,4
"15","No Brainer","DJ Khaled","6093774","5WvAo7DNuPRmk4APhdPzi8",0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,"audio_features","spotify:track:5WvAo7DNuPRmk4APhdPzi8","https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8","https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8",260000,5
"16","Yes Indeed","Lil Baby","6034202","6vN77lE9LK6HP2DewaN6HZ",0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,"audio_features","spotify:track:6vN77lE9LK6HP2DewaN6HZ","https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ","https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ",142273,4
"17","STARGAZING","Travis Scott","5945967","7wBJfHzpfI3032CSD7CE2m",0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,"audio_features","spotify:track:7wBJfHzpfI3032CSD7CE2m","https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m","https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m",270715,4
"18","Girls Like You (feat. Cardi B)","Maroon 5","5527584","7fa9MBXhVfQ8P8Df9OEbD8",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,"audio_features","spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8","https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8",235545,4
"19","Promises (with Sam Smith)","Calvin Harris","4748929","5N5k9nd479b1xpDZ4usjrg",0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,"audio_features","spotify:track:5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg","https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg",213309,4
"20","Wasted (feat. Lil Uzi Vert)","Juice WRLD","4579204","3obgSF06ki98lYNLNq5vCB",0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,"audio_features","spotify:track:3obgSF06ki98lYNLNq5vCB","https://api.spotify.com/v1/tracks/3obgSF06ki98lYNLNq5vCB","https://api.spotify.com/v1/audio-analysis/3obgSF06ki98lYNLNq5vCB",258475,4
"21","Psycho (feat. Ty Dolla $ign)","Post Malone","4553590","3swc6WTsr7rl9DqQKQA55C",0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,"audio_features","spotify:track:3swc6WTsr7rl9DqQKQA55C","https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C","https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C",221440,4
"22","Jocelyn Flores","XXXTENTACION","4546037","7m9OqQk4RVRkw9JJdeAw96",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,"audio_features","spotify:track:7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96","https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96",119133,4
"23","All Girls Are The Same","Juice WRLD","4481204","0XySogm94T51XF5F2jumXm",0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,"audio_features","spotify:track:0XySogm94T51XF5F2jumXm","https://api.spotify.com/v1/tracks/0XySogm94T51XF5F2jumXm","https://api.spotify.com/v1/audio-analysis/0XySogm94T51XF5F2jumXm",165820,4
"24","Youngblood","5 Seconds of Summer","4433395","2iUXsYOEPhVqEBwsqP70rE",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,"audio_features","spotify:track:2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE","https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE",203418,4
"25","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","YG","4396713","0ZNrc4kNeQYD9koZ3KvCsy",0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,"audio_features","spotify:track:0ZNrc4kNeQYD9koZ3KvCsy","https://api.spotify.com/v1/tracks/0ZNrc4kNeQYD9koZ3KvCsy","https://api.spotify.com/v1/audio-analysis/0ZNrc4kNeQYD9koZ3KvCsy",237240,4
