"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"1","Wake Me Up - Radio Edit","Avicii","197044","6g1NlCpW7fgqDnWbCCDrHl",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"audio_features","spotify:track:6g1NlCpW7fgqDnWbCCDrHl","https://api.spotify.com/v1/tracks/6g1NlCpW7fgqDnWbCCDrHl","https://api.spotify.com/v1/audio-analysis/6g1NlCpW7fgqDnWbCCDrHl",247427,4
"2","Waiting For Love","Avicii","183289","6nsLzJfvp5OLd4mgqUJkpq",0.577,0.741,6,-3.83,0,0.0501,0.298,0,0.142,0.581,128.081,"audio_features","spotify:track:6nsLzJfvp5OLd4mgqUJkpq","https://api.spotify.com/v1/tracks/6nsLzJfvp5OLd4mgqUJkpq","https://api.spotify.com/v1/audio-analysis/6nsLzJfvp5OLd4mgqUJkpq",230613,4
"3","Change","ONE OK ROCK","180787","6KBj27Bko8gh71gpx0PzIG",0.357,0.75,8,-4.971,1,0.0533,0.00245,0,0.372,0.326,89.632,"audio_features","spotify:track:6KBj27Bko8gh71gpx0PzIG","https://api.spotify.com/v1/tracks/6KBj27Bko8gh71gpx0PzIG","https://api.spotify.com/v1/audio-analysis/6KBj27Bko8gh71gpx0PzIG",174628,4
"4","Without You (feat. Sandro Cavazza)","Avicii","177319","6WbADFqMvR8N5u0BvtsWQE",0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009,"audio_features","spotify:track:6WbADFqMvR8N5u0BvtsWQE","https://api.spotify.com/v1/tracks/6WbADFqMvR8N5u0BvtsWQE","https://api.spotify.com/v1/audio-analysis/6WbADFqMvR8N5u0BvtsWQE",181673,4
"5","Shape of You","Ed Sheeran","167544","7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,"audio_features","spotify:track:7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3","https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3",233713,4
"6","打上花火","DAOKO×米津玄師","163309","4IouQaO9GkaHC7AtMErdSa",0.625,0.668,6,-4.315,1,0.0249,0.288,0,0.107,0.292,95.968,"audio_features","spotify:track:4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/tracks/4IouQaO9GkaHC7AtMErdSa","https://api.spotify.com/v1/audio-analysis/4IouQaO9GkaHC7AtMErdSa",289578,4
"7","Sayonara Elegy","Masaki Suda","159258","0QKmcZNAST4GytJYmkN05D",0.466,0.934,1,-2.739,1,0.0539,0.00333,0,0.277,0.62,154.966,"audio_features","spotify:track:0QKmcZNAST4GytJYmkN05D","https://api.spotify.com/v1/tracks/0QKmcZNAST4GytJYmkN05D","https://api.spotify.com/v1/audio-analysis/0QKmcZNAST4GytJYmkN05D",257067,4
"8","Lonely Together (feat. Rita Ora)","Avicii","150046","2OALaHcDdKkjYEpAr0Qzab",0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,"audio_features","spotify:track:2OALaHcDdKkjYEpAr0Qzab","https://api.spotify.com/v1/tracks/2OALaHcDdKkjYEpAr0Qzab","https://api.spotify.com/v1/audio-analysis/2OALaHcDdKkjYEpAr0Qzab",181812,4
"9","no tears left to cry","Ariana Grande","146336","5SxkdsY1ufZzoq9iXceLw9",0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,"audio_features","spotify:track:5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/tracks/5SxkdsY1ufZzoq9iXceLw9","https://api.spotify.com/v1/audio-analysis/5SxkdsY1ufZzoq9iXceLw9",205947,4
"10","Levels - Radio Edit","Avicii","142037","5B03nSG8pLE48jh7kmasuL",0.579,0.887,1,-5.961,0,0.0334,0.0476,0.828,0.294,0.472,126.041,"audio_features","spotify:track:5B03nSG8pLE48jh7kmasuL","https://api.spotify.com/v1/tracks/5B03nSG8pLE48jh7kmasuL","https://api.spotify.com/v1/audio-analysis/5B03nSG8pLE48jh7kmasuL",201920,4
