"Position","Track","Artist","Streams","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"11","Never Be the Same","Camila Cabello","1704530","4eWQlBRaTjPPUlzacqEeoQ",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,"audio_features","spotify:track:4eWQlBRaTjPPUlzacqEeoQ","https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ","https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ",226973,4
"12","Finesse (Remix) [feat. Cardi B]","Bruno Mars","1681367","3Vo4wInECJQuz9BIBMOu8i",0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,"audio_features","spotify:track:3Vo4wInECJQuz9BIBMOu8i","https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i","https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i",217289,4
"13","Breathe","Jax Jones","1661121","6tvQzeCPwOytDlBYCIOY0n",0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,"audio_features","spotify:track:6tvQzeCPwOytDlBYCIOY0n","https://api.spotify.com/v1/tracks/6tvQzeCPwOytDlBYCIOY0n","https://api.spotify.com/v1/audio-analysis/6tvQzeCPwOytDlBYCIOY0n",207630,4
"14","Look Alive (feat. Drake)","BlocBoy JB","1595482","4qKcDkK6siZ7Jp1Jb4m0aL",0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,"audio_features","spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL","https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL","https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL",181263,4
"15","Rewrite The Stars","Zac Efron","1587036","630sXRhIcfwr2e4RdNtjKN",0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,"audio_features","spotify:track:630sXRhIcfwr2e4RdNtjKN","https://api.spotify.com/v1/tracks/630sXRhIcfwr2e4RdNtjKN","https://api.spotify.com/v1/audio-analysis/630sXRhIcfwr2e4RdNtjKN",217440,4
"16","Tip Toe (feat. French Montana)","Jason Derulo","1584018","2z4pcBLQXF2BXKFvd0BuB6",0.845,0.709,10,-4.547,0,0.0714,0.0233,0,0.094,0.62,98.062,"audio_features","spotify:track:2z4pcBLQXF2BXKFvd0BuB6","https://api.spotify.com/v1/tracks/2z4pcBLQXF2BXKFvd0BuB6","https://api.spotify.com/v1/audio-analysis/2z4pcBLQXF2BXKFvd0BuB6",187521,4
"17","rockstar","Post Malone","1544293","2U7Hu2RaNQNRi7izoJyZaX",0.578,0.532,5,-6.636,0,0.066,0.117,8.97e-05,0.143,0.12,159.784,"audio_features","spotify:track:2U7Hu2RaNQNRi7izoJyZaX","https://api.spotify.com/v1/tracks/2U7Hu2RaNQNRi7izoJyZaX","https://api.spotify.com/v1/audio-analysis/2U7Hu2RaNQNRi7izoJyZaX",218320,4
"18","Fine Line (with Not3s)","Mabel","1528220","3CmDfdlhSnRvoNeCwXWvh1",0.568,0.623,3,-4.932,0,0.105,0.218,0,0.0572,0.908,114.954,"audio_features","spotify:track:3CmDfdlhSnRvoNeCwXWvh1","https://api.spotify.com/v1/tracks/3CmDfdlhSnRvoNeCwXWvh1","https://api.spotify.com/v1/audio-analysis/3CmDfdlhSnRvoNeCwXWvh1",211294,4
"19","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","1475534","5hM6sP0Gh1jD57drszNueC",0.483,0.799,2,-4.567,0,0.0366,0.0188,0,0.226,0.171,112.946,"audio_features","spotify:track:5hM6sP0Gh1jD57drszNueC","https://api.spotify.com/v1/tracks/5hM6sP0Gh1jD57drszNueC","https://api.spotify.com/v1/audio-analysis/5hM6sP0Gh1jD57drszNueC",244293,4
"20","My Lover - Radio Edit","Not3s","1448658","0A9y4c4dkI68IEnsRGtWil",0.823,0.581,6,-7.111,0,0.259,0.186,8.44e-06,0.145,0.675,106.047,"audio_features","spotify:track:0A9y4c4dkI68IEnsRGtWil","https://api.spotify.com/v1/tracks/0A9y4c4dkI68IEnsRGtWil","https://api.spotify.com/v1/audio-analysis/0A9y4c4dkI68IEnsRGtWil",192109,4
"21","I Know You","Craig David","1409841","5lRzEC0Hyj92nEr9JkDxM2",0.56,0.761,9,-5.202,1,0.0879,0.126,0,0.0896,0.236,140.555,"audio_features","spotify:track:5lRzEC0Hyj92nEr9JkDxM2","https://api.spotify.com/v1/tracks/5lRzEC0Hyj92nEr9JkDxM2","https://api.spotify.com/v1/audio-analysis/5lRzEC0Hyj92nEr9JkDxM2",214960,4
"22","Strangers","Sigrid","1363783","3fJaqjV813edLN5wrxUPkc",0.755,0.722,7,-6.097,1,0.038,0.00584,0.00104,0.0746,0.133,115.03,"audio_features","spotify:track:3fJaqjV813edLN5wrxUPkc","https://api.spotify.com/v1/tracks/3fJaqjV813edLN5wrxUPkc","https://api.spotify.com/v1/audio-analysis/3fJaqjV813edLN5wrxUPkc",233726,4
"23","Havana","Camila Cabello","1350916","1rfofaqEpACxVEHIZBJe6W",0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,"audio_features","spotify:track:1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W","https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W",217307,4
"24","The Greatest Show","Hugh Jackman","1331098","43ay9lQZ5rfNcOOHhRF2cM",0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,"audio_features","spotify:track:43ay9lQZ5rfNcOOHhRF2cM","https://api.spotify.com/v1/tracks/43ay9lQZ5rfNcOOHhRF2cM","https://api.spotify.com/v1/audio-analysis/43ay9lQZ5rfNcOOHhRF2cM",302147,4
"25","New Rules","Dua Lipa","1286683","2ekn2ttSfGqwhhate0LSR0",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"audio_features","spotify:track:2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0","https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0",209320,4
